word,spell,type,meaning
ทำไมทำแบบนี้ ไม่เข้าใจ ทำไมไม่เข้าใจอะไร ๆ เลยวะ,thamM maiM thamM baaepL neeH maiF khaoF jaiM thamM maiM maiF khaoF jaiM aL raiM aL raiM leeuyM waH,"example sentence, colloquial","""Why are you doing this? You don’t understand. Why don’t you understand anything?"""
ทำไมโทรมาหาพร่ำเพรื่อจังเลย,thamM maiM tho:hM maaM haaR phramF phreuuaF jangM leeuyM,example sentence,"""Why do you keep calling me over and over again?"""
ทำไมโทษผมทุกอย่าง,thamM maiM tho:htF phohmR thookH yaangL,example sentence,"""Why do you blame me for everything?"""
ทำไมเธอจะต้องสาระแนเอาเรื่องที่บ้านไปพูดให้คนอื่นฟังด้วย,thamM maiM thuuhrM jaL dtawngF saaR raH naaeM aoM reuuangF theeF baanF bpaiM phuutF haiF khohnM euunL fangM duayF,example sentence,"""It's not your business to discuss our private affairs with outsiders, why did you do so?"""
ทำไมเธอต้องเข้มแข็งขนาดนั้น,thamM maiM thuuhrM dtawngF khemF khaengR khaL naatL nanH,example sentence,"""Why did she need to be so strong?"""
ทำไมเธอถึงตัดสินใจแบบสุ่มสี่สุ่มห้าอย่างนี้ เดี๋ยวก็มีเรื่องเดือดร้อนตามมาภายหลัง,thamM maiM thuuhrM theungR dtatL sinR jaiM baaepL soomL seeL soomL haaF yaangL neeH diaaoR gaawF meeM reuuangF deuuatL raawnH dtaamM maaM phaaiM langR,example sentence,"""Why are you making this decision so thoughtlessly? This can only lead to no good."" 
""Why aren't you giving this decision more consideration. If this is what you decide to do, you will be sorry."""
ทำไมเธอไม่เคยหลั่งน้ำตา,thamM maiM thuuhrM maiF kheeuyM langL namH dtaaM,example sentence,"""Why did she never shed any tears?"""
ทำไมนะ,thamM maiM naH,example sentence,"""I wonder why that is."""
ทำไมน้ำมันที่มีไขมันอิ่มตัวสูง อย่างน้ำมันหมู และน้ำมันมะพร้าว จึงเหมาะแก่การทอด,thamM maiM namH manM theeF meeM khaiR manM imL dtuaaM suungR yaangL namH manM muuR laeH namH manM maH phraaoH jeungM mawL gaaeL gaanM thaawtF,example sentence,"""Why is oil which is high in saturated fat, such as lard and coconut oil suitable for frying [foods]?"""
ทำไมมานั่งหมดอาลัยตายอยากอยู่ตรงนี้ล่ะ,thamM maiM maaM nangF mohtL aaM laiM dtaaiM yaakL yuuL dtrohngM neeH laF,example sentence,"""Why did you come and sit here so despondently."""
ทำไมไม่จัดที่สนามหลวงที่ไม่ทำให้คนที่นับถือศาสนาอื่นรู้สึกตะขิดตะขวงใจ,thamM maiM maiF jatL theeF saL naamR luaangR theeF maiF thamM haiF khohnM theeF napH theuuR saatL saL naaR euunL ruuH seukL dtaL khitL dtaL khuaangR jaiM,example sentence,"""Why can’t they have (the meeting) in Sanam Luang where people who believe in other religions would not feel uncomfortable or inhibited."""
ทำไมไม่มีใครเดินผ่านมาหน่อยนะ จะได้เห็นว่าฉันคุยกับผู้ชายที่หล่อที่สุดในบริษัท,thamM maiM maiF meeM khraiM deernM phaanL maaM naawyL naH jaL daiF henR waaF chanR khuyM gapL phuuF chaaiM theeF laawL theeF sootL naiM baawM riH satL,example sentence,"""How come no one has walked by [that I know]; [they] would see that I am talking to the most handsome boy in the company."""
ทำไมรัฐบาลไทยไม่มีการดำเนินการใด ๆ อย่าว่าแต่การรุกไปข้างหน้าเลย แม้แต่เพียงการตั้งรับก็ดูซวนเซไม่เป็นกระบวน,thamM maiM ratH thaL baanM thaiM maiF meeM gaanM damM neernM gaanM daiM daiM yaaL waaF dtaaeL gaanM rookH bpaiM khaangF naaF leeuyM maaeH dtaaeL phiiangM gaanM dtangF rapH gaawF duuM suaanM saehM maiF bpenM graL buaanM,example sentence,"""Why is the Thai government not involved in any processes, not only not actively moving forward but not even acting defensively? It seems to be staggering around in a disorderly manner."""
ทำไมเราจะต้องเอาแต่ใจเพื่อให้ได้ในสิ่งที่เราต้องการ ทั้ง ๆ ที่ผลลัพธ์นั้นไม่มีทางเกิดขึ้นได้จริง ๆ,thamM maiM raoM jaL dtawngF aoM dtaaeL jaiM pheuuaF haiF daiF naiM singL theeF raoM dtawngF gaanM thangH thangH theeF phohnR lapH nanH maiF meeM thaangM geertL kheunF daiF jingM jingM,example sentence,"""Why do we insist on having our own way, despite the fact that having our own way is impossible to achieve?"""
ทำไมเราจึงชอบอาหารที่ไม่ดีต่อสุขภาพ,thamM maiM raoM jeungM chaawpF aaM haanR theeF maiF deeM dtaawL sookL khaL phaapF,example sentence,"""Why do we enjoy eating unhealthy foods?"""
ทำไมเราไม่เลือกในสิ่งที่ดีน้อยลงมาหน่อยแต่เกิดขึ้นจริงได้,thamM maiM raoM maiF leuuakF naiM singL theeF deeM naawyH lohngM maaM naawyL dtaaeL geertL kheunF jingM daiF,example sentence,"""Why don’t we accept the lesser good which is at least achievable?""
""Why don’t we accept the lesser, but achievable, good?"" 
""Why do we not take the best we can get, [even it is it not the best outcome]?""
""The perfect is the enemy of the good."""
ทำไมล่ะ ,thamM maiM laF,"example sentence, colloquial","""Why, then?"""
ทำไมล่ะครับ,thamM maiM laF khrapH,example sentence,"""Why is that?!"""
ทำไมส่วนใหญ่ผู้หญิงสวยมักจะขี้เหวี่ยงขี้วีนเรื่องมากกว่าผู้หญิงที่หน้าตาธรรมดา?,thamM maiM suaanL yaiL phuuF yingR suayR makH jaL kheeF wiiangL kheeF weenM reuuangF maakF gwaaL phuuF yingR theeF naaF dtaaM thamM maH daaM,example sentence,"""Why is it that more beautiful women are tempermantal and prone to temper tantrums whereas average-looking women are not?"""
ทำไมสิ่งที่เราลงทุนลงแรงไปเป็นจำนวนมาก กลับไม่ได้รับผลตอบแทนคุ้มค่ากลับคืนมา,thamM maiM singL theeF raoM lohngM thoonM lohngM raaengM bpaiM bpenM jamM nuaanM maakF glapL maiF daiF rapH phohnR dtaawpL thaaenM khoomH khaaF glapL kheuunM maaM,example sentence,"""Why is it that when we make huge investments, the results are not commensurate with the costs."""
ทำไมหนอ,thamM maiM naawR,example sentence,"""Why is that?"""
ทำลาย ,thamM laaiM,verb,to damage; harm; do harm; destroy; ruin; crush
noun,[การทำลาย] destruction; crush,,
ทำลายกรอบประเพณีเก่า ๆ,thamM laaiM graawpL bpraL phaehM neeM gaoL gaoL,phrase,to break down outdated conventions or traditions
ทำลายเกียรติ,thamM laaiM giiatL,verb,to dishonour
ทำลายความบริสุทธิ์,thamM laaiM khwaamM baawM riH sootL,"verb, intransitive, phrase, formal",to debauch
ทำลายสถิติ,thamM laaiM saL thiL dtiL,verb,to break a record; to set a new record
ทำลายสถิติโลก,thamM laaiM saL thiL dtiL lo:hkF,"verb, phrase",to break a world record
ทำเล ,thamM laehM,noun,site; location; placement
ทำเลทอง,thamM laehM thaawngM,noun,"golden location, good spot, good location"
ทิ้ง ,thingH,verb,to abandon; discard; throw away; to leave (an object) behind
ทิ้งขยะให้ถูกที่,thingH khaL yaL haiF thuukL theeF,example sentence,"""Dispose of your trash properly."""
ทิ้งขว้าง,thingH khwaangF,verb,to leave; abandon; forsake
ทิ้งจดหมาย,thingH johtL maaiR,"verb, intransitive",to mail; to post a letter
ทิ้งช่วง,thingH chuaangF,verb,to delay; to be late
ทิ้งทวน,thingH thuaanM,verb,to do something for the last time; give a parting shot; do one's utmost
ทิ้งท้าย,thingH thaaiH,verb,"to end up, finish up, conclude, come to a conclusive end"
ทิ้งน้ำ,thingH naamH,verb,to dump into water
ทิ้งไพ่ใบสุดท้าย,thingH phaiF baiM sootL thaaiH,"verb, phrase",to throw the last card
ทิ้งไพ่ใบสุดท้าย,thingH phaiF baiM sootL thaaiH,"verb, phrase",to use the ultimate weapon; to utilize one's final option
ทิ้งระเบิด,thingH raH beertL,"verb, transitive, intransitive",to bomb
ทิ้งไว้ ,thingH waiH,verb,to leave (behind); allow to stand; set aside
ทิ้งไว้ประมาณหนึ่งปี ก็สามารถนำมากินได้ ,thingH waiH bpraL maanM neungL bpeeM gaawF saaR maatF namM maaM ginM daiF,example sentence,"""[You] leave the fish ferment for one year before eating it."""
ทิ้งห่าง ,thingH haangL,verb,to leave behind; pass beyond
ทิงเจอร์,thingM juuhrM,"noun, loanword, English",[Thai transcription of the foreign loanword] tincture
ทิ้งไป,thingH bpaiM,verb,abandon; leave
ทิชชู่ ,thitH chuuF,"noun, loanword, English",[Thai transcription of the foreign loanword] tissue; toilet paper
ทิฏฐธัมมิกัตถะ,thitH thaL thamM miH gatL thaL,noun,obtainable benefits in the here and now; the good to be won in this lifetime; temporal benefits
ทิฏฐิ,thitH thiL,,view; sight; viewpoint; opinion
ทิฐิ,thitH thiL,"noun, formal, poetic, loanword, Pali",conviction; stubbornness; obstinacy; misguided opinion
"adjective, formal, loanword, Pali",vain,,
noun,sight; opinion; view; viewpoint; visual acuity,,
ทิฐิมานะ,thitH thiL maaM naH,noun,stubbornness
ทิฐิมานะ,thitH thiL maaM naH,adjective,[is] stubborn; opinionated
ทิด,thitH,noun,a man who has just returned to secular life from the monkhood
ทิตัส,thiH dtatL,proper noun,[book of the New Testament] Titus
ทิน,thinM,"noun, adjective, Pali, Sanskrit",day; daily
verb,to give,,
ทิน,thinM naH,,[alternate pronunciation of ทิน]
ทินกร,thinM naH gaawnM,"noun, poetic",the sun
ทิพย์,thipH,adjective,divine; supernatural; spiritual; heavenly
noun,[น้ำทิพย์] nectar; divine liquid,,
ทิพย์ปิสาจ,thipH bpiL saatL,noun,heavenly demon
ทิฟฟานี่,thifH faaM neeF,"proper noun, loanword, English",Tiffany [an English given name]
ทิม ,thimM,proper noun,Tim [an English given name]
ทิ่ม ,thimF,"verb, transitive",to pierce; gore; stab; poke
ทิ่มแทง,thimF thaaengM,verb,to stab; prick
ทิมภู ,thimM phuuM,"proper noun, geographical","Thimphu, the capital city of ภูฐาน  (Bhutan)"
ทิโมธี,thiH mo:hM theeM,proper noun,Timothy [an English given name]
ทิลดี,thinM deeM,,[alternate spelling of ทิลดี้ ]
ทิลดี้ ,thinM deeF,"proper noun, person, colloquial",Tildy [an English female given name]
ทิว ,thiuM,noun,a line or row of objects
ทิวเขา ,thiuM khaoR,noun,mountain range
ทิวธง,thiuM thohngM,noun,flag; a line of flags
ทิวไม้,thiuM maaiH,noun,a line of trees
ทิวงคต ,thiH wohngM khohtH,"verb, intransitive, formal",[used with พระยุพราช or เจ้าฟ้า who was given special rank] to pass away; to die; to go to heaven
ทิวทัศน์,thiuM thatH,noun,vista; view; scenery
ทิวภาพ,thiuM phaapF,,scenery; scene; sight; landscape; view; sight-seeing; panorama
ทิวลิป ,thiuM lipH,noun,[ดอกทิวลิป] tulip
ทิวา ,thiH waaM,"noun, adjective, poetic, loanword, Pali",day
ทิศ ,thitH,noun,"[a named] direction or point of the compass (such as east, west, north, and south, or right and left); a quarter section of the horizon"
ทิศตะวันตก,thitH dtaL wanM dtohkL,noun,[ทิศตะวันตก] [compass direction] west
ทิศตะวันตกเฉียงใต้,thitH dtaL wanM dtohkL chiiangR dtaaiF,,[ทิศตะวันตกเฉียงใต้] [compass direction] southwest
ทิศตะวันตกเฉียงเหนือ,thitH dtaL wanM dtohkL chiiangR neuuaR,,[ทิศตะวันตกเฉียงเหนือ] [compass direction] northwest
ทิศตะวันออก ,thitH dtaL wanM aawkL,noun,[ทิศตะวันออก] [compass direction] east
ทิศตะวันออกเฉียงใต้ ,thitH dtaL wanM aawkL chiiangR dtaiF,noun,southeast
ทิศตะวันออกเฉียงใต้,thitH dtaL wanM aawkL chiiangR dtaiF,,[ทิศตะวันออกเฉียงใต้] [compass direction] southeast
ทิศตะวันออกเฉียงเหนือ,thitH dtaL wanM aawkL chiiangR neuuaR,,[ทิศตะวันออกเฉียงเหนือ] [compass direction] northeast
ทิศใต้,thitH dtaiF,noun,[ทิศใต้] [compass direction] south
ทิศทาง ,thitH thaangM,noun,direction; points on a compass
ทิศทางของแสง,thitH thaangM khaawngR saaengR,noun,light direction
ทิศทางในการวิเคราะห์ของเมอร์ริล ลินช์ ออกมาคล้าย ๆ กัน,thitH thaangM naiM gaanM wiH khrawH khaawngR muuhrM rinM linM aawkL maaM khlaaiH ganM,example sentence,"""Directionally, the Merrill Lynch research came out with a similar [result]."""
ทิศเหนือ,thitH neuuaR,noun,[ทิศเหนือ] [compass direction] north
ทิสโก้,thitH go:hF,proper noun,[Thai transcription of foreign loanword] TISCO
ทิสชู,thitH chuuM,,[alternate spelling of ทิชชู่ ]
ที ,theeM,noun,turn; outing; chance; opportunity; instance; times; occasion
"noun, loanword, Latin","[music] ti, the seventh note of the major diatonic scale",,
noun,[ท่าที] attitude; reaction; manner; indication; stance,,
adverb,"this one time, for once (at least)",,
noun,[Thai transcription of foreign loanword] [golf] tee,,
ทีใครทีมัน,theeM khraiM theeM manM,"adverb, phrase","when it's his time, it will be his turn; each in his own time; turnabout is fair play; what is sauce for the goose is sauce for the gander"
ทีเดียว ,theeM diaaoM,adjective,quite; very
ทีเดียว,theeM diaaoM,noun,one time; a single occasion
ทีท่า ,theeM thaaF,phrase,attitude; manner; indication; stance
ทีนี้,theeM neeH,adverb,now; just then; [marker indicating sequence of events]
ทีนี้เดี๋ยวผมจะสอนวิธีการใช้โปรแกรมวาดรูปนะครับผม,theeM neeH diaaoR phohmR jaL saawnR wiH theeM gaanM chaiH bpro:hM graaemM waatF ruupF naH khrapH phohmR,example sentence,"""I’m going to show you how to use the painting program."""
ทีนี้ ถามว่าราคาน้ำมันจะร่วงลงไปถึงไหนกัน,theeM neeH thaamR waaF raaM khaaM namH manM jaL ruaangF lohngM bpaiM theungR naiR ganM,example sentence,"""At this juncture we should ask, “How far will the price of oil fall?”."""
ทีนี้ทีเดียว ,theeM neeH theeM diaaoM,phrase,once and for all
ทีนี้เนี่ย คุณพ่อจะเป็นคนขับรถให้เรา,theeM neeH niiaF khoonM phaawF jaL bpenM khohnM khapL rohtH haiF raoM,example sentence,"""And, our father was our driver."""
ทีนี้เนี่ย สิ่งแรกที่เราต้องทำก็คือ เราต้องหาโต๊ะ คือหาโต๊ะที่นั่งที่ชายหาดนะครับ,theeM neeH niiaF singL raaekF theeF raoM dtawngF thamM gaawF kheuuM raoM dtawngF haaR dtoH kheuuM haaR dtoH theeF nangF theeF chaaiM haatL naH khrapH,example sentence,"""So, the first thing we had to do was to find a table – find a table to sit down at on the beach."""
ทีนี้ผมก็ได้ยินเสียงพ่อผมตะโกนว่า ให้ผมรีบขึ้นฝั่งเพราะว่าอ้ายจุดที่ผมอยู่เนี่ย มันคือเปลือกหอยล้วนๆแล้วผมโชคร้ายมาก,theeM neeH phohmR gaawF daiF yinM siiangR phaawF phohmR dtaL go:hnM waaF haiF phohmR reepF kheunF fangL phrawH waaF aaiF jootL theeF phohmR yuuL niiaF manM kheuuM bpleuuakL haawyR luaanH luaanH laaeoH phohmR cho:hkF raaiH maakF,example sentence,"""Then, I heard my father shout out for me to get back up to the beach because the place where I was at was full of seashells and I was just really unlucky."""
ทีนี้ผมก็รู้สึกตัว โอ้ แย่แล้ว คือ ผมเจ็บมาก,theeM neeH phohmR gaawF ruuH seukL dtuaaM o:hF yaaeF laaeoH kheuuM phohmR jepL maakF,example sentence,"""So, I felt really terrible – I really hurt."""
ทีนึง,theeM neungM,adverb,"this one time, for once (at least)"
ทีแรก ,theeM raaekF,adverb,at first
ทีแรก ฉันพักอยู่ที่บ้านเพื่อน ,theeM raaekF chanR phakH yuuL theeF baanF pheuuanF,example sentence,"""At first I lived in my friend’s house."""
ทีละ,theeM laH,adverb,[ทีละ] each; at a time
ทีละขั้น,theeM laH khanF,adverb,step-by-step
ทีละคน ,theeM laH khohnM,adverb,one person at a time
ทีละคนสองคน,theeM laH khohnM saawngR khohnM,"adverb, phrase","[to join, for example] by ones and twos; little by little"
ทีละน้อย ,theeM laH naawyH,phrase,a little at a time
ทีละน้อย ,theeM laH naawyH,,"imperatively, once and for all"
ทีละมาก,theeM laH maakF,,a lot at a time
ทีเล่นทีจริง,theeM lenF theeM jingM,adverb,"half-serious, half-joking; half in jest, half in earnest"
ทีวี ,theeM weeM,"noun, loanword","[Thai transcription of the foreign loanword, ""tee-wee""] T.V.; television"
ทีวี,theeM weeM,"noun, loanword, English","[Thai transcription of the foreign loanword, ""TV""] television"
ทีวีทุกช่องรายงานสถานการณ์ถี่ยิบแบบนาทีต่อนาที,theeM weeM thookH chaawngF raaiM ngaanM saL thaanR naH gaanM theeL yipH baaepL naaM theeM dtaawL naaM theeM,example sentence,"""Every television channel is quickly reporting on the situation on a minute by minute basis."""
ทีวีสาธารณะของไทยก็นำเอาเก้านักคิดมาแสดงความเห็นคลอไปกับเสียงเพลงในรายการหนึ่ง,theeM weeM saaR thaaM raH naH khaawngR thaiM gaawF namM aoM gaaoF nakH khitH maaM saL daaengM khwaamM henR khlaawM bpaiM gapL siiangR phlaehngM naiM raaiM gaanM neungL,example sentence,"""In one [such] program, Thai public television brought nine intellectuals together to express their ideas, accompanied by music."""
ทีวี สี,theeM weeM seeR,noun,color television
ทีหน้าทีหลัง ,theeM naaF theeM langR,"adverb, phrase",next time; later; again; afterwards
ทีหนึ่ง,theeM neungL,pronoun,once; just one time
ทีหลัง ,theeM langR,"adjective, adverb",later; afterwards
ทีเอนที,theeM aehnM theeM,noun,"TNT, trinitrotolulene, C7H5(NO2)3"
ทีโอที,theeM o:hM theeM,proper noun,Telephone Organization of Thailand; TOT
ที่ ,theeF,pronoun,[the relative pronouns] that; which; which is...
preposition,at; on the site of; within; amidst; in the location of,,
noun,"place, site, location, area, (a plot of) land; [of booking and reservation] seat",,
"preposition, colloquial",for; to [see examples],,
preposition,during; at the time of,,
conjunction,if [introducing a conditional clause; see examples],,
"pronoun, conjunction",[the relative pronoun] who [or subordiate conjunction] whom,,
pronoun,[the relative pronoun] where,,
pronoun,[the relative pronoun] when,,
prefix,[prefix creating a noun from a verb] the person who (does this and that),,
prefix,"[prefix creating a noun from a verb] the object pertaining to..., that which..., an object for..., for the purpose of..., equipment or gear for a purpose",,
prefix,[prefix creating a noun from a verb] the concept or idea pertaining to...,,
prefix,[prefix creating a noun from a verb] the place or location pertaining to...; a place for doing something or to do something,,
prefix,"[prefix creating a noun from a verb] the event, time period, duration, or occurrence pertaining to...",,
"prefix, particle",[prefix used with adjectives or cardinal numbers to create ordinals (to indicate comparisons or ordering)],,
particle,[word placed after an adjective to indicate that it applies particularly and specifically to its preceding noun],,
particle,[used in the pattern เป็น  + ที่ (+verb) to create an adjective from a verb],,
classifier,"[numerical classifier for a location; a place, altar, armed forces, ashtray, beach, bridge, brothel, bruise, burn on skin, insect bites, breakfast cereals] [formal classifier for meals]",,
ที่กดกระเทียม ,theeF gohtL graL thiiamM,noun,garlic press
...ที่กดดันนายจ้างชาวญี่ปุ่นต้องยอมปฏิบัติตามข้อเรียกร้องของลูกจ้าง,theeF gohtL danM naaiM jaangF chaaoM yeeF bpoonL dtawngF yaawmM bpaL dtiL batL dtaamM khaawF riiakF raawngH khaawngR luukF jaangF,example sentence,"""...which pressured Japanese managers to yield to the demands of their workers."""
ที่กรอง ,theeF graawngM,noun,filter
ที่กระโดดน้ำ ,theeF graL do:htL naamH,noun,diving board
ที่กั้นเตาผิง ,theeF ganF dtaoM phingR,noun,fireplace screen
ที่กั้นปกเสื้อ ,theeF ganF bpohkL seuuaF,noun,collar bar
ที่กำบัง,theeF gamM bangM,noun,a shelter; a refuge
ที่เก็บ,theeF gepL,noun,storage; store-place
ที่เก็บกระเป๋าเดินทาง ,theeF gepL graL bpaoR deernM thaangM,noun,luggage compartment of a bus or train
ที่เก็บกักน้ำ,theeF gepL gakL naamH,noun,reservoir; collection pool
ที่เก็บของ ,theeF gepL khaawngR,noun,storage trunk; trunk of car; boot of car
ที่เก็บของท้ายรถ ,theeF gepL khaawngR thaaiH rohtH,noun,trunk; boot of an automobile
ที่เก็บเงิน ,theeF gepL ngernM,noun,cashier's till; bank teller's cash drawer
ที่เก็บน้ำ,theeF gepL naamH,noun,water tank; cistern
ที่เก็บศพ,theeF gepL sohpL,noun,mortuary; the building or room where dead bodies are kept
ที่เกษียณปั๊บ ส่วนใหญ่จะพยายามหางานอิสระยังทำงานอยู่,theeF gaL siianR bpapH suaanL yaiL jaL phaH yaaM yaamM haaR ngaanM itL saL raL yangM thamM ngaanM yuuL,example sentence,"""[People] who retire nowadays primarily seek to find independent work to do right away."""
ที่เก้า,theeF gaaoF,adjective,"ninth; 9th, the ordinal of the number nine"
ที่เกาะ,theeF gawL,noun,handhold; handle
ที่เกิด ,theeF geertL,noun,[ที่เกิด] birthplace
ที่เกิดขึ้นหลังจากนั้นคือความรู้สึกรับไม่ได้ที่จะให้รัฐบาลชุดนี้อยู่ต่อไป,theeF geertL kheunF langR jaakL nanH kheuuM khwaamM ruuH seukL rapH maiF daiF theeF jaL haiF ratH thaL baanM chootH neeH yuuL dtaawL bpaiM,example sentence,What developed next was the sentiment that to allow this government to endure is unacceptable...
ที่โกนหนวด ,theeF go:hnM nuaatL,noun,razor
ที่โกนหนวดไฟฟ้า ,theeF go:hnM nuaatL faiM faaH,noun,electric shaver
ที่โกยผง ,theeF gooyM phohngR,noun,dustpan
ที่ขายของที่ระลึกอยู่ที่ไหนคะ ,theeF khaaiR khaawngR theeF raH leukH yuuL theeF naiR khaH,example sentence,"""Where can we buy souvenirs?"""
ที่ขายตั๋ว ,theeF khaaiR dtuaaR,noun,ticket counter
ที่ขายบัตรอยู่ที่ไหนคะ ,theeF khaaiR batL yuuL theeF naiR khaH,example sentence,"""Where is the ticket office?"""
ที่ขายอาหารอยู่ที่ไหนคะ ,theeF khaaiR aaM haanR yuuL theeF naiR khaH,example sentence,"""Where can we get something to eat?"""
ที่ขูด ,theeF khuutL,noun,kitchen grater
ที่เขาพูดประชดประชันไม่ได้พูดเพื่อชวนทะเลาะ แต่ที่พูดออกไปก็เพราะเขากำลังน้อยใจ,theeF khaoR phuutF bpraL chohtH bpraL chanM maiF daiF phuutF pheuuaF chuaanM thaH lawH dtaaeL theeF phuutF aawkL bpaiM gaawF phrawH khaoR gamM langM naawyH jaiM,example sentence,"""When she is sarcastic, it is not because she is being belligerent, but because she has been emotionally hurt."""
ที่เขิน,theeF kheernR,,[ที่เขิน] shallow area
ที่เขี่ยบุหรี่ ,theeF khiiaL booL reeL,phrase,ashtray
ที่เขียน,theeF khiianR,noun,[ที่เขียน] that which (someone) is writing
ที่เขียนขอบตา ,theeF khiianR khaawpL dtaaM,noun,eyeliner
ที่เขียนถึงเรื่องสนุกเกอร์ เพราะช่วงนี้ที่ ครูซิเบิล เธียเตอร์ เมือง เช็ฟฟีลด์ ศึกสอยคิวชิงแชมป์โลกกำลังห้ำหั่นกันอย่างเข้มข้น,theeF khiianR theungR reuuangF saL nookH guuhrM phrawH chuaangF neeH theeF khruuM siH beernM thiiaM dtuuhrM meuuangM chefH feenM seukL saawyR khiuM chingM chaaemM lo:hkF gamM langM hamF hanL ganM yaangL khemF khohnF,example sentence,"""[I'm] writing about snooker because at this time in the Crucible Theatre in Sheffield, the World Championship is currently being fought out with great intensity."""
ที่เขียนมาทั้งหมดไม่ได้หวังอะไร ๆนอกจากหวังว่าจะมีคนหันมา เล่นสนุกเกอร์กันมากขึ้น,theeF khiianR maaM thangH mohtL maiF daiF wangR aL raiM aL raiM naawkF jaakL wangR waaF jaL meeM khohnM hanR maaM lenF saL nookH guuhrM ganM maakF kheunF,example sentence,"""In sum, [I] expect nothing more than that people will increasingly turn to playing snooker."""
ที่แขนทั้งสองข้างขยับได้เมื่อโดนลมพัดทำให้นกตกใจกลัว ไม่กล้าเข้ามา,theeF khaaenR thangH saawngR khaangF khaL yapL daiF meuuaF do:hnM lohmM phatH thamM haiF nohkH dtohkL jaiM gluaaM maiF glaaF khaoF maaM,example sentence,"Both arms are built to flap around in the wind, scaring the birds so that they won't come [into the field]."
ที่คั่นหนังสือ,theeF khanF nangR seuuR,noun,bookmark
...ที่คุณให้,theeF khoonM haiF,phrase,...that you gave (me)
ที่คุมขัง,theeF khoomM khangR,noun,prison; jail; goal
ที่คุ้มค่าในทางเศรษฐกิจ,theeF khoomH khaaF naiM thaangM saehtL thaL gitL,"adjective, phrase",economic
ที่จริง,theeF jingM,adjective,[ที่จริง] [is] actual
ที่จอก็จะมีสวิตช์ให้นะครับ ให้เรากดปุ่ม,theeF jaawM gaawF jaL meeM saL witH haiF naH khrapH haiF raoM gohtL bpoomL,example sentence,"""The screen features a switch [in the form of a button] we can push."""
ที่จอดรถ ,theeF jaawtL rohtH,noun,parking lot
ที่จะ,theeF jaL,conjunction,to; of; that
ที่จังหวัดเชียงรายถึงกับปิดทางเข้าสนามบิน ตรวจคนทุกคน รถทุกคันที่ผ่านเข้าออก ตระเวนไปทั่วเมือง ข่มขู่จะตรวจค้นทุกโรงแรม,theeF jangM watL chiiangM raaiM theungR gapL bpitL thaangM khaoF saL naamR binM dtruaatL khohnM thookH khohnM rohtH thookH khanM theeF phaanL khaoF aawkL dtraL waehnM bpaiM thuaaF meuuangM khohmL khuuL jaL dtruaatL khohnH thookH ro:hngM raaemM,example sentence,"""In Chiangrai province the result is that the road to the airport has been closed; every person has been inspected as has every vehicle which has passed in and out; patrols are active all over the city; and, they threaten to check and search every hotel."""
ที่จับของร้อน,theeF japL khaawngR raawnH,noun,oven mitt; insulated glove or mitt to handle hot cooking utensils
ที่จับของร้อน,theeF japL khaawngR raawnH,noun,oven mitt; pot holder; towel to hold a hot wok
ที่จับสำหรับปิดเปิด ,theeF japL samR rapL bpitL bpeertL,noun,door handle
ที่จ่ายน้ำดับเพลิง ,theeF jaaiL naamH dapL phleerngM,noun,fire hydrant
ที่จำหน่ายตั๋ว ,theeF jamM naaiL dtuaaR,noun,ticket office (bus or rail)
ที่จุดระเบิด,theeF jootL raH beertL,noun,detonator; ignitor; bomb fuse
ที่เจ็ด,theeF jetL,adjective,"seventh; 7th, the ordinal of the number seven"
ที่แจ้ง ,theeF jaaengF,"noun, adjective",[ที่แจ้ง] a clearing; out in the open
ที่แจ้งของหาย ,theeF jaaengF khaawngR haaiR,noun,lost and found (office)
ที่ใจ ,theeF jaiM,"adjective, formal",in heart; in the heart
ที่ชนะเลิศการแข่งขันฟิสิกส์ระดับโลกเป็นเรื่องที่น่าทึ่งมาก,theeF chaH naH leertF gaanM khaengL khanR fiH sikL raH dapL lo:hkF bpenM reuuangF theeF naaF theungF maakF,example sentence,"""Winning first place in the World Physics Championship is extremely impressive."""
ที่ชายชลเขาชะโงกเป็นโตรกธาร น้ำพุพุ่งซ่า,theeF chaaiM chohnM khaoR chaH ngo:hkF bpenM dtro:hkL thaanM naamH phooH phoongF saaF,example sentence,"""From the cliffs above, the waters crash and spurt to flow into a canyon."""
ที่ชุมนุมชน ,theeF choomM noomM chohnM,"noun, phrase",a place for a community gathering and congregation; forum
ที่เช็ดเท้า,theeF chetH thaaoH,noun,doormat
ที่เชื่อมโยงกัน,theeF cheuuamF yo:hngM ganM,"adjective, phrase, formal",joint
ที่ซ่อน,theeF saawnF,noun,[ที่ซ่อน] sanctuary; retreat; shelter; safe-house; hideaway
ที่ดับเพลิง ,theeF dapL phleerngM,noun,fire extinguisher
ที่ดิน,theeF dinM,noun,"[ที่ดิน] a plot of land, ground, or earth; real estate"
ที่ดินถูกแบ่งปันให้ชาวบ้านเกือบร้อยครอบครัว,theeF dinM thuukL baengL bpanM haiF chaaoM baanF geuuapL raawyH khraawpF khruaaM,example sentence,"""The land was apportioned among almost 100 village families."""
ที่ดินถูกเวนคืน,theeF dinM thuukL waehnM kheuunM,noun,private property expropriated by the government
ที่ดินทำกิน,theeF dinM thamM ginM,noun,land for food production; farming property; agricultural lands
ที่ดินหลายผืน ,theeF dinM laaiR pheuunR,phrase,many plots of land
