word,spell,type,meaning
จากนั้น จิตก็เปลี่ยนโหมดมาอยู่กับความคิดหาทางว่าจะทำอย่างไรให้ได้ฟันปลอมกลับมา,jaakL nanH jitL gaawF bpliianL mo:htL maaM yuuL gapL khwaamM khitH haaR thaangM waaF jaL thamM yaangL raiM haiF daiF fanM bplaawmM glapL maaM,example sentence,"From there, my feelings changed mode to consider what I should be doing to recover my mother’s false teeth."
จากนั้นช่างก็จะใช้ปัตตะเลี่ยนไถด้านหลังเราเลย,jaakL nanH changF gaawF jaL chaiH bpatL dtaL liianF thaiR daanF langR raoM leeuyM,example sentence,"Then, the barber uses the hair clippers to trim the back of our [heads]."
จากนั้นช่างก็จะเอาแปรงปาดผม มาปาดเศษผมออก เพื่อให้หัวเราสะอาด,jaakL nanH changF gaawF jaL aoM bpraaengM bpaatL phohmR maaM bpaatL saehtL phohmR aawkL pheuuaF haiF huaaR raoM saL aatL,example sentence,"Then, the barber uses a brush to brush [our] hair and to brush away the hair clippings, so that our head is clean."
จากนั้นช่างก็จะเอาผ้าอีกผืนหนึ่ง เป็นผ้า ลื่น ๆ คล้ายผ้าไนล่อนเอามาคลุมตัวเราอีกทีหนึ่ง เพื่อไม่ให้เศษผมตกใส่เสื้อตกใส่กางเกง,jaakL nanH changF gaawF jaL aoM phaaF eekL pheuunR neungL bpenM phaaF leuunF leuunF khlaaiH phaaF naiM laawnF aoM maaM khloomM dtuaaM raoM eekL theeM neungL pheuuaF maiF haiF saehtL phohmR dtohkL saiL seuuaF dtohkL saiL gaangM gaehngM,example sentence,"The barber will then put yet another smooth sheet, kind of like nylon, to cover our bodies so that hair clippings will not get on our shirt and pants."
จากนั้นนำมาล้างให้สะอาด ทิ้งไว้ให้แห้ง ,jaakL nanH namM maaM laangH haiF saL aatL thingH waiH haiF haaengF,example sentence,"Then, [I] washed and cleaned the fish and left them out to dry."
จากนั้นเป็นต้นมา,jaakL nanH bpenM dtohnF maaM,"adverb, phrase",from then on
จากนั้นไปที่ออลโปรแกรมนะครับผม,jaakL nanH bpaiM theeF aawnM bpro:hM graaemM naH khrapH phohmR,example sentence,That takes us to “All programs.”
จากนั้นผมก็ขึ้นรถเมล์ต่อไปเอง,jaakL nanH phohmR gaawF kheunF rohtH maehM dtaawL bpaiM aehngM,example sentence,"From there, I board a bus by myself."
จากนั้นผมก็จะไปสำรวจตามเว็บบอร์ดแฟนคลับภาพยนตร์ ว่าเขาพูดคุยอะไรกันกับหนังเรื่องนี้บ้าง,jaakL nanH phohmR gaawF jaL bpaiM samR ruaatL dtaamM wepH baawdL faaenM khlapH phaapF phaH yohnM waaF khaoR phuutF khuyM aL raiM ganM gapL nangR reuuangF neeH baangF,example sentence,"After that, I went and surveyed the various web-boards and cinema fan clubs to see what they might say about the movie."
จากนั้นแม่ก็กลายเป็นคนว่างงานอยู่บ้านเป็นเพื่อนพ่ออย่างเต็มตัว,jaakL nanH maaeF gaawF glaaiM bpenM khohnM waangF ngaanM yuuL baanF bpenM pheuuanF phaawF yaangL dtemM dtuaaM,example sentence,"From then on my mother became unemployed, staying at home to be with my father full time."
จากนั้นเราก็กด เซฟ นะครับผม,jaakL nanH raoM gaawF gohtL sefH naH khrapH phohmR,example sentence,"From there, we click on the “Save” [button]."
จากนั้นเราก็พิมพ์ต่อได้,jaakL nanH raoM gaawF phimM dtaawL daiF,example sentence,"Then, we can go ahead and type [on that line]."
จากนั้นเราก็เลือกที่ออลโปรแกรมเหมือนเดิม,jaakL nanH raoM gaawF leuuakF theeF aawnM bpro:hM graaemM meuuanR deermM,example sentence,From there we choose “all programs” like we did before.
จากนั้น เราจะพาคุณไปที่ห้องพัก คุณอาจพักผ่อนหรือเปลี่ยนเสื้อผ้า ลงมาที่ชั้นล่างเพื่อไปนั่งเล่นที่ริมสระน้ำตากแดดเล็กน้อย แป๊บเดียวก็ได้เวลาอาหารกลางวัน,jaakL nanH raoM jaL phaaM khoonM bpaiM theeF haawngF phakH khoonM aatL phakH phaawnL reuuR bpliianL seuuaF phaaF lohngM maaM theeF chanH laangF pheuuaF bpaiM nangF lenF theeF rimM saL naamH dtaakL daaetL lekH naawyH bpaaepH diaaoM gaawF daiF waehM laaM aaM haanR glaangM wanM,example sentence,"After that you'll be taken to your room where you can relax, change, then go downstairs to lounge around the pool, catch some sun, then its lunch time."
จากนั้นเวลาก็ผ่านไปนะครับ เราเพิ่งมาสังเกตว่าตัวเมียของเราตั้งครรภ์ คือท้อง,jaakL nanH waehM laaM gaawF phaanL bpaiM naH khrapH raoM pheerngF maaM sangR gaehtL waaF dtuaaM miiaM khaawngR raoM dtangF khanM kheuuM thaawngH,example sentence,"As time went by, we started to notice that our female cat became pregnant, that is [she was going to have kittens]."
จากนั้นให้เราเลือกคำว่าเซฟแอสนะครับ,jaakL nanH haiF raoM leuuakF khamM waaF saehfF aaetL naH khrapH,example sentence,"Then, we can choose “Save As.”"
จากนี่ไป,jaakL neeF bpaiM,adverb,from now on; henceforth; upcoming
จากนี่ไปผมจะรักคุณคนเดียว,jaakL neeF bpaiM phohmR jaL rakH khoonM khohnM diaaoM,example sentence,From now on I will love only you.
จากนี้ก็เป็นเรื่องของกระบวนการยุติธรรมซึ่งจะไปลงเอยที่คำพิพากษาของศาลในที่สุด,jaakL neeH gaawF bpenM reuuangF khaawngR graL buaanM gaanM yootH dtiL thamM seungF jaL bpaiM lohngM eeuyM theeF khamM phiH phaakF saaR khaawngR saanR naiM theeF sootL,example sentence,From here [the case] will be subject to the judicial process which will end up with a verdict by the courts.
จากนี้ไป,jaakL neeH bpaiM,example sentence,"[spoken on the radio] ""Please stay tuned (for more upcoming)."
จากในเช้า ,jaakL naiM chaaoH,verb,to depart in the morning
จากบาร์เรลละ ๑๐๐ เหรียญ เหลือแค่ ๔๐ กว่าเหรียญ,jaakL baaM raehnM laH raawyH riianR leuuaR khaaeF seeL sipL gwaaL riianR,example sentence,...from $100 US per barrel to only $40 per barrel...
จากประสบการณ์การเลี้ยงพุดเดิ้ล ซึ่งขนจะเป็นสังกะตังได้ง่ายกว่าปอมมาก เวลาเกิดสังกะตังวิธีที่เคยใช้นะคะคือใช้แปรงสลิคกี้ค่ะ,jaakL bpraL sohpL gaanM gaanM liiangH phootH deernF seungF khohnR jaL bpenM sangR gaL dtangM daiF ngaaiF gwaaL bpaawmM maakF waehM laaM geertL sangR gaL dtangM wiH theeM theeF kheeuyM chaiH naH khaH kheuuM chaiH bpraaengM saL likH geeF khaF,example sentence,"From my experience in raising poodles which have hair which mats much more easily than Pomeranians, I used to use a slicker brush when [the dog’s] hair becomes matted."
จากไป ,jaakL bpaiM,"verb, phrase",to abandon; leave
จากไป,jaakL bpaiM,verb,to pass away; die
จากภายนอก เธออาจดูเหมือนเป็นปกติ,jaakL phaaiM naawkF thuuhrM aatL duuM meuuanR bpenM bpaL gaL dtiL,example sentence,"From the outside, she might have looked normal."
จากมากไปน้อย,jaakL maakF bpaiM naawyH,adverb,in descending order
จากมิตรกลายเป็นคนอื่น จากคนอื่นกลายเป็นศัตรู,jaakL mitH glaaiM bpenM khohnM euunL jaakL khohnM euunL glaaiM bpenM satL dtruuM,example sentence,From comrades they became estranged; from strangers they became enemies.
จากรุ่นสู่รุ่นสืบทอด,jaakL roonF suuL roonF seuupL thaawtF,phrase,From generation to generation they carry on
จากเรื่องเล่า หาดแห่งนี้เมื่อ ๒๐ ปีก่อน คงเป็นปาร์ตี้เล็ก ๆ น่ารัก มีท้องฟ้า ชายหาดทะเลดวงจันทร์ เป็นฉากให้เคลิ้มในธรรมชาติ,jaakL reuuangF laoF haatL haengL neeH meuuaF yeeF sipL bpeeM gaawnL khohngM bpenM bpaaM dteeF lekH lekH naaF rakH meeM thaawngH faaH chaaiM haatL thaH laehM duaangM janM bpenM chaakL haiF khleermH naiM thamM maH chaatF,example sentence,"They told me, 'The party on this beach 20 years ago was very small and cozy; we had the sky, the beach, the sea, and the moon; it was a scene (which enabled us) to become enraptured with Nature.'"
จากเรือนเหมือนนกจากรัง,jaakL reuuanM meuuanR nohkH jaakL rangM,"example sentence, idiom","East, west, home is best."
จากศึกษาพบว่า ๗๐% ของการแข่งขันฟุตบอลระหว่างเดือนตุลาคมถึงกุมภาพันธ์ ต้องแข่งกันในสภาพอากาศที่เมฆหมอกหนาจัด มีฝนตก หรือฟ้ามืด,jaakL seukL saaR phohpH waaF jetL sipL khaawngR gaanM khaengL khanR footH baawnM raH waangL deuuanM dtooL laaM khohmM theungR goomM phaaM phanM dtawngF khaengL ganM naiM saL phaapF aaM gaatL theeF maehkF maawkL naaR jatL meeM fohnR dtohkL reuuR faaH meuutF,example sentence,"Studies have indicated that 70% of football matches between the months of October and February are held when the weather is foggy, rainy, or heavily overcast."
จากสนามบินเราจะมีรถลิโมไปรับและพาไปส่งที่โรงแรม,jaakL saL naamR binM raoM jaL meeM rohtH liH mo:hM bpaiM rapH laeH phaaM bpaiM sohngL theeF ro:hngM raaemM,example sentence,"From the airport, you'll be picked up by limo, which will take you to the hotel."
จากสามวิธีการข้างต้นนั้นจะทำให้เราสามารถถ่ายภาพย้อนแสงโดยมีประกายที่เส้นผมได้ โดยที่ไม่ทำให้ตัวแบบของเราหน้าดำอีกต่อไป,jaakL saamR wiH theeM gaanM khaangF dtohnF nanH jaL thamM haiF raoM saaR maatF thaaiL phaapF yaawnH saaengR dooyM meeM bpraL gaaiM theeF senF phohmR daiF dooyM theeF maiF thamM haiF dtuaaM baaepL khaawngR raoM naaF damM eekL dtaawL bpaiM,example sentence,Through the use of these three techniques we can take photographs directly against the light and show the sparkle [of the model’s hair] without darkening our model’s face.
จากหน้ามือก็กลายเป็นหลังมือ ,jaakL naaF meuuM gaawF glaaiM bpenM langR meuuM,"verb, phrase",to turn 180 degrees; become just the opposite; do a complete U-turn; completely change; reverse the direction of.
จากหน้ามือก็กลายเป็นหลังมือ แต่สงสัยว่า เขาจะมาไม้ไหนอีก ,jaakL naaF meuuM gaawF glaaiM bpenM langR meuuM dtaaeL sohngR saiR waaF khaoR jaL maaM maaiH naiR eekL,example sentence,[He’s] done a complete 180. I wonder what else he’s trying to pull?
จากหน้ามือเป็นหลังมือ,jaakL naaF meuuM bpenM langR meuuM,"adverb, phrase",[to change] completely; 180 degrees; like night and day
จากไหน,jaakL naiR,conjunction,from where
จากอดีตจนถึงปัจจุบันเนื้อปลายังเป็นอาหารที่ดีมีประโยชน์ โปรตีนสูง ย่อยง่าย ราคาถูก เหมาะแก่การบริโภคกับคนทุกวัย...,jaakL aL deetL johnM theungR bpatL jooL banM neuuaH bplaaM yangM bpenM aaM haanR theeF deeM meeM bpraL yo:htL bpro:hM dteenM suungR yaawyF ngaaiF raaM khaaM thuukL mawL gaaeL gaanM baawM riH pho:hkF gapL khohnM thookH waiM,example sentence,"From time immemorial, fish has been a beneficial and useful food [which contains] high protein, is easy to digest, is inexpensive, and is suitable for consumption by people of all ages."
จ๊าก,jaakH,interjection,[a cry of horror] eek!
จากัวร์,jaaM guaaM,noun,[Thai transcription of the foreign loanword] jaguar
จาการ์ตา ,jaaM gaaM dtaaM,"proper noun, geographical","Jakarta, Djakarta, the capital city of ประเทศอินโดนีเซีย  (Indonesia)"
จาง ,jaangM,adverb,faded; diluted; decreased; reduced; thin; attenuated; insipid; faint
verb,to fade out; to thin out; to become less in intensity,,
จางลง ,jaangM lohngM,verb,fade
,,,
จางหาย ,jaangM haaiR,verb,to fade away
จางหายไป,jaangM haaiR bpaiM,verb,to fade away
จ้าง ,jaangF,verb,to hire; engage; employ
noun,[การจ้าง] employment,,
จ้างก็ไม่บอก,jaangF gaawF maiF baawkL,example sentence,I won't tell you even if you pay me.
จ้างงาน,jaangF ngaanM,verb,to employ
จ้างวาน,jaangF waanM,,to hire; employ
จางวาง,jaangM waangM,"noun, archaic",in the position of; previously used for high ranking officials such as department heads [obsolete]
จาน ,jaanM,noun,plate; dish
classifier,[numerical classifier for dishes (including satellite)],,
จานกระดาษ ,jaanM graL daatL,noun,a paper plate
จานดาวเทียม,jaanM daaoM thiiamM,noun,satellite dish
จานนี้มีเนื้อสัตว์มั้ย?,jaanM neeH meeM neuuaH satL maiH,example sentence,Is there any meat in this dish?
จานบันทึก ,jaanM banM theukH,noun,computer disk
จานแม่เหล็ก,jaanM maaeF lekL,noun,magnetic disk
จานรองถ้วย ,jaanM raawngM thuayF,noun,saucer
จานรับสัญญาณดาวเทียม  ,jaanM rapH sanR yaanM daaoM thiiamM,noun,satellite dish
จานเสียง ,jaanM siiangR,noun,vinyl audio record
จานหลัก,jaanM lakL,noun,main dish (in a meal)
จ้าน ,jaanF,"adverb, colloquial",excessively; exceedingly; intensely; considerably
จานบิน,jaanM binM,noun,flying saucer; unidentified flying objects; UFO
จานผี,jaanM pheeR,noun,flying saucer; unidentified flying objects; UFO
จ่านายสิบ,jaaL naaiM sipL,"noun, proper noun, person, formal",sergeant major; Sergeant Major
จาบ,jaapL,verb,[harmonious suffix]
จ๊าบ,jaapH,"adjective, interjection, colloquial","[an informal interjection and transient Thai slang used to express interest or excitement] ""(You look) sharp (or spiffy or spruce)!""; ""Cool!"
จาบคาเครา,jaapL khaaM khraoM,noun,[นกจาบคาเครา] red-bearded bee-eater
จาบจ้วง,jaapL juaangF,verb,to encroach; intrude; trespass; criticize; attack
จาบิรู,jaaM biL ruuM,noun,"Jabiru, Jabiru mycteria, [a type of] large Australian bird"
จาม ,jaamM,verb,sneeze
จามจุรี ,jaamM jooL reeM,noun,antelope
noun,"[ต้นจามจุรี] acacia tree, raintree, Albizzia lebbeck",,
จาเมกา ,jaaM maehM gaaM,"proper noun, geographical",[ประเทศจาเมกา] Jamaica
จาเมก้า,jaaM maehM gaaF,,[alternate spelling of จาเมกา ]
จาเมนา ,jaaM maehM naaM,"proper noun, geographical","N'Djamena; Djamena, a city in Chad, population 626,639"
จ่าย ,jaaiL,verb,to spend; purchase; shop; disburse money; pay
verb,[of electricity] to turn on; to power up,,
"verb, transitive, formal",[of medicine] to administer,,
verb,[ควรจะจ่าย] [future tense] ought to pay; ought to spend,,
จ่ายกับข้าว,jaaiL gapL khaaoF,"verb, phrase",to shop for food
จ่ายค่าตอบแทน,jaaiL khaaF dtaawpL thaaenM,verb,to recompense
จ่ายเงิน ,jaaiL ngernM,verb,to spend money; to pay
จ่ายเงินปลายทาง ,jaaiL ngernM bplaaiM thaangM,noun,collect telephone call
จ่ายเงินแล้วยังคะ ,jaaiL ngernM laaeoH yangM khaH,example sentence,"[spoken by a female] ""Have you paid the money yet?"
จ่ายตังค์,jaaiL dtangM,verb,to pay (a bill); incur costs
จ่ายตังค์,jaaiL dtangM,"verb, colloquial",to pay money; pay the bill
จ่ายไฟ,jaaiL faiM,verb,to turn on the power
จ่ายยา,jaaiL yaaM,verb,to administer medication
จ่ายแล้วครับ ,jaaiL laaeoH khrapH,example sentence,"[spoken by a male] ""Yes, I have."
จ่ายสตางค์,jaaiL saL dtaangM,verb,[จ่ายสตางค์] to pay money; buy; pay the bill
จาร,jaanM,verb,to inscribe; engrave; to write with a stylus
noun,walker; traveller,,
noun,prison,,
noun,secret agent; spy,,
จาร,jaaM raH,,[alternate pronunciation of จาร]
จารกรรม,jaaM raH gamM,noun,espionage
จารกรรมข้อมูลที่อาจจะเป็นภัยต่อความมั่นคงของชาติ,jaaM raH gamM khaawF muunM theeF aatL jaL bpenM phaiM dtaawL khwaamM manF khohngM khaawngR chaatF,"noun, phrase",espionage of information which might pose a risk to national security
จารบุรุษ,jaaM raH booL rootL,noun,a male spy
จารสตรี,jaaM raH saL dtreeM,noun,a female spy
จารชน ,jaaM raH chohnM,noun,a spy
,,,
จารบี ,jaaM raH beeM,noun,grease
จารย์,jaanM,noun,[suffix] expert; learned person
จาริก,jaaM rikH,"noun, loanword, Pali, Sanskrit",pilgrim; traveler
verb,to make a pilgrimage,,
จารี,jaaM reeM,"noun, loanword, Pali, Sanskrit",wanderer; traveller; roamer
adjective,[is] wandering; moving about; roaming about,,
"noun, loanword, Sanskrit",snare; (animal) trap,,
จารีต ,jaaM reetF,noun,convention; tradition; custom; common practice; common usage
adjective,[is] traditional; conventional; customary,,
จารีต,jaaM reeM,,[alternate pronunciation of จารีต ]
จารีตนิยม,jaaM reetF niH yaH maH,adverb,[is] conservative; reactionary; right-wing nut
จารีตนิยม,jaaM reetF niH yaH maH,noun,Conservativism
จารีตนิยมสุดขั้ว,jaaM reetF niH yaH maH sootL khuaaF,noun,ultraconservative
จารีตประเพณี,jaaM reetF bpraL phaehM neeM,noun,traditions; customs; conventions
จารึก,jaaM reukH,verb,to inscribe; engrave; record; write
noun,stone inscription,,
จารุวรรณ,jaaM rooH wanM,proper noun,Jaruwan [a Thai given name]
จ้าละหวั่น,jaaF laH wanL,,[is] chaotic
จ้าว,jaaoF,,[alternate spelling of เจ้า ]
จ้าวบ่าว ,jaaoF baaoL,noun,bridegroom
จ้าวสาว ,jaaoF saaoR,noun,bride
จ๊าว ,jaaoH,,[euphonious suffix]
จาวาสคริปต์,jaaM waaM saL khripH,"noun, proper noun, loanword, English",[Thai transcription of the foreign loanword] JavaScript
จำ ,jamM,verb,to remember; to recall; to memorize; to retain; to recognize; to recollect
verb,to bind,,
noun,[ความจำ] memory; ability to rember,,
adjective,[จำใจ] [is] reluctant; unwilling,,
verb,[abbreviated form] to imprison,,
จำกันได้ไหมครับ วิกฤตต้มยำกุ้ง หรือ ยุคไอเอ็มเอฟที่หลาย ๆ คนจดจำไม่รู้ลืม,jamM ganM daiF maiR khrapH wiH gritL dtohmF yamM goongF reuuR yookH aiM emM aehfL theeF laaiR laaiR khohnM johtL jamM maiF ruuH leuumM,example sentence,Do you remember the Asian financial crisis or the IMF events which are imprinted on the memories of so many people?
จำคุก ,jamM khookH,verb,to imprison
จำจอง,jamM jaawngM,verb,to imprison; incarcerate; jail; confine
จำใจ,jamM jaiM,adjective,[จำใจ] [is] reluctant; unwilling
จำเดิมแต่ ,jamM deermM dtaaeL,preposition,ever since...
จำได้ ,jamM daiF,verb,to recognize; remember; recollect
จำได้แม่นยำ,jamM daiF maaenF yamM,verb,to impress upon one’s memory
จำได้ว่าความคิดนี้เกิดขึ้นตอนนั่งรถบัสขึ้นยอดเขาที่นิกโก้,jamM daiF waaF khwaamM khitH neeH geertL kheunF dtaawnM nangF rohtH batL kheunF yaawtF khaoR theeF nikH go:hF,example sentence,I remember that this thought came to me as we rode in the bus up the mountain to Nikko.
จำได้ว่าคืนหนึ่งสะดุ้งตื่นขึ้นมากลางดึกได้ยินพ่อกับแม่ทะเลาะกัน ,jamM daiF waaF kheuunM neungL saL doongF dteuunL kheunF maaM glaangM deukL daiF yinM phaawF gapL maaeF thaH lawH ganM,example sentence,[He] remembered that one night he woke up suddenly in the middle of the night and heard his father and mother fighting with each other.
"จำได้ว่า เคยบอกกับเพื่อนผู้สื่อข่าวต่างชาติรายหนึ่งไปว่า โอกาสที่จะมีการกล่าวหาว่าเจ้าหน้าที่ในประเทศโลกที่สาม ""ดำเนินการไม่ตรงไปตรงมา"" นั้นมีความเป็นไปได้พอ ๆ กับการกระทำทารุณกรรมผู้ต้องหาระหว่างการสอบสวนนั่นแหละ",jamM daiF waaF kheeuyM baawkL gapL pheuuanF phuuF seuuL khaaoL dtaangL chaatF raaiM neungL bpaiM waaF o:hM gaatL theeF jaL meeM gaanM glaaoL haaR waaF jaoF naaF theeF naiM bpraL thaehtF lo:hkF theeF saamR damM neernM gaanM maiF dtrohngM bpaiM dtrohngM maaM nanH meeM khwaamM bpenM bpaiM daiF phaawM phaawM gapL gaanM graL thamM thaaM roonM naH gamM phuuF dtawngF haaR raH waangL gaanM saawpL suaanR nanF laeL,example sentence,I remember that I once told a friend who was a foreign reporter that the chance that there would be accusations that third-world officials “operate in a non-straight forward manner” is the same as the chance of using torture on suspects during the interrogation process.
จำได้ว่าช่วยงานศพได้ไม่นานก็ต้องรีบขึ้นไปสอบที่กรุงเทพฯ ,jamM daiF waaF chuayF ngaanM sohpL daiF maiF naanM gaawF dtawngF reepF kheunF bpaiM saawpL theeF groongM thaehpF,example sentence,"[He] remembered that soon after the funeral, he had rush to go to take a test in Bangkok.[He] remembered that he helped with the funeral for only a brief period, then he had rush to go to take a test in Bangkok."
จำได้ว่ามีอยู่วันหนึ่งพ่อลองชวนแม่ไปฟังการชุมนุมแบบใกล้ชิดติดขอบเวที เพราะอยากไปสัมผัสบรรยากาศสด ๆ ด้วยตัวเองสักครั้ง,jamM daiF waaF meeM yuuL wanM neungL phaawF laawngM chuaanM maaeF bpaiM fangM gaanM choomM noomM baaepL glaiF chitH dtitL khaawpL waehM theeM phrawH yaakL bpaiM samR phatL banM yaaM gaatL sohtL sohtL duayF dtuaaM aehngM sakL khrangH,example sentence,I remember that one day my father invited my mother to go with him to listen to [the speeches] at the rally up close to the stage because just once he wanted to experience the atmosphere in a personal way.
จำตรวน,jamM dtruaanM,verb,to shackle; put in chains
จำต้อง,jamM dtawngF,auxiliary verb,must; need; have to; [is] obliged; [is] compelled
จำนำ ,jamM namM,verb,to pawn an item; to pledge an item as collateral in a loan
จำนำ คือ การที่บุคคลคนหนึ่งเรียกว่าผู้จำนำ นำสังหาริมทรัพย์ไปส่งมอบให้อยู่ในความครอบครองของบุคคลอีกคนหนึ่งเรียกว่าผู้รับจำนำ เพื่อเป็นประกันการชำระหนี้ที่ผู้จำนำเป็นหนี้ผู้รับจำนำ,jamM namM kheuuM gaanM theeF bookL khohnM khohnM neungL riiakF waaF phuuF jamM namM namM sangR haaR rimM maH sapH bpaiM sohngL maawpF haiF yuuL naiM khwaamM khraawpF khraawngM khaawngR bookL khohnM eekL khohnM neungL riiakF waaF phuuF rapH jamM namM pheuuaF bpenM bpraL ganM gaanM chamM raH neeF theeF phuuF jamM namM bpenM neeF phuuF rapH jamM namM,example sentence,"To pawn or to pledge is when one person, called the customer brings personal property to be held in custody by another person called a “pawnbroker”. This property serves as collateral for the repayment of funds which the customer borrowed from the pawnbroker."
จำเป็น ,jamM bpenM,"adjective, verb, intransitive",[is] necessary; essential; required; to need to (do something)
จำเป็นต้อง,jamM bpenM dtawngF,adjective,must; have to; need
จำเป็นต้องกลับไปเรียนรู้จากอดีตก็ต้องทำ พร้อมไปกับแสดงให้อาคันตุกะที่มาจากต่างแดนได้รู้จักเนื้อหาสาระของความเป็นภูเก็ต,jamM bpenM dtawngF glapL bpaiM riianM ruuH jaakL aL deetL gaawF dtawngF thamM phraawmH bpaiM gapL saL daaengM haiF aaM khanM dtooL gaL theeF maaM jaakL dtaangL daaenM daiF ruuH jakL neuuaH haaR saaR raH khaawngR khwaamM bpenM phuuM getL,example sentence,It is necessary that we go back and learn from the past while at the same time instructing our foreign guests the essential elements of that which is Phuket.
จำเป็นต้องขจัดคนแก่ออกไปด้วยโดยการทำให้ตาย,jamM bpenM dtawngF khaL jatL khohnM gaaeL aawkL bpaiM duayF dooyM gaanM thamM haiF dtaaiM,example sentence,It was necessary to get rid of old persons by killing them.
จำเป็นต้องมีคณะผู้สังเกตการณ์เพื่อสร้างความมั่นใจว่าการทำสงครามด้วยอาวุธจะไม่ปะทุขึ้นอีกครั้ง ,jamM bpenM dtawngF meeM khaH naH phuuF sangR gaehtL gaanM pheuuaF saangF khwaamM manF jaiM waaF gaanM thamM sohngR khraamM duayF aaM wootH jaL maiF bpaL thooH kheunF eekL khrangH,example sentence,It is imperative that observers be deployed in order to assure that armed conflict will not break out again.
"จำเป็นหรือไม่ที่นักการเมืองหญิงจำเป็นต้องแต่งตัว ""แมน"" เพื่อสร้างบุคลิกเกรงขาม จำเป็นแค่ไหนที่ต้องแต่งตัวปิดซ่อนรูปร่าง เมื่อไหร่ผู้นำหญิงจึงจะได้แต่งตัวสวยอย่างใจชอบ",jamM bpenM reuuR maiF theeF nakH gaanM meuuangM yingR jamM bpenM dtawngF dtaengL dtuaaM maaenM pheuuaF saangF bookL khaH likH graehngM khaamR jamM bpenM khaaeF naiR theeF dtawngF dtaengL dtuaaM bpitL saawnF ruupF raangF meuuaF raiL phuuF namM yingR jeungM jaL daiF dtaengL dtuaaM suayR yaangL jaiM chaawpF,example sentence,Is it necessary for a female politician to dress like a “man” in order to present a dignified image? To what extent is it required [for her] to hide her figure? When will female leaders be able to dress in whatever way she wishes to display her beauty?
จำพวก ,jamM phuaakF,noun,species; type; group
จำไม่ได้,jamM maiF daiF,verb,can't remember; unable to think of (something)
จำไม่ได้ใช่มั้ยว่าครั้งที่แล้วทำกูเจ็บขนาดไหน,jamM maiF daiF chaiF maiH waaF khrangH theeF laaeoH thamM guuM jepL khaL naatL naiR,"example sentence, colloquial","You don't remember, do you, how much you hurt me last time?""
""Do you no longer remember how badly you hurt me the last time [you did that]?"
จำวันนั้นยังจำ เคยร่วมกันทำ ด้วยความมั่นใจ,jamM wanM nanH yangM jamM kheeuyM ruaamF ganM thamM duayF khwaamM manF jaiM,example sentence,I remember the days when we confidently used to do [things] together.
จำไว้ ,jamM waiH,example sentence,"[anguished tone] ""Remember what you did to me this time!"
จำไว้,jamM waiH,"verb, phrase",[You should] remember
จำศีล,jamM seenR,"verb, idiom",[of amphibians] to hibernate
จำศีล,jamM seenR,verb,to practice keeping the Buddhist precepts
จำหน้าไว้,jamM naaF waiH,verb,to make a note of; to commit someone to memory
,,,
จำหน่าย ,jamM naaiL,verb,to distribute; sell
จำหน่าย,jamM naaiL,verb,get rid of; dispose of
จำหน่ายคดี,jamM naaiL khaH deeM,"verb, phrase",dismiss a lawsuit
จ้ำ,jamF,noun,bruise; contusion
,to speed up; hurry,,
จ้ำเอา,jamF aoM,verb,to move along at a brisk pace; march; move quickly
จำกัด ,jamM gatL,verb,to limit; confine; restrict
adjective,[is] limited; confined,,
adjective,Ltd.; limited-liability corporation,,
จำกัดความ,jamM gatL khwaamM,verb,to define; to give a definition (for)
จำกัดความเร็ว ,jamM gatL khwaamM reoM,noun,speed limit
จำกัดจำเขี่ย,jamM gatL jamM khiiaL,adjective,[is] highly limited
จำกัดบริเวณ,jamM gatL baawM riH waehnM,"verb, intransitive, phrase, formal, colloquial",to ground (someone)
จำเขี่ย,jamM khiiaL,adjective,[euphonious suffix for จำกัดจำเขี่ย]
จ้ำจี้จ้ำไช,jamF jeeF jamF chaiM,adverb,repeatedly; again and again
verb,to prod; urge; encourage; poke; incite,,
จ้ำจี้มะเขือเปาะ ,jamF jeeF maH kheuuaR bpawL,"verb, colloquial",[name of a traditional Thai game/entertainment in the past]
จำเจ,jamM jaehM,adjective,[is] monotonous; tedious; uninteresting; repetitious
adverb,tediously; repeatedly; regularly; at regular intervals,,
จำนง ,jamM nohngM,"verb, poetic",to have a view to; to have a plan for; to have in mind; to have considered; to aim to
จำนน ,jamM nohnM,verb,surrender; yield; submit
verb,[ยอมจำนน] to surrender; give up,,
จำนวน ,jamM nuaanM,noun,amount; number; quantity
classifier,[numerical classifier for sums],,
จำนวนเกิน,jamM nuaanM geernM,"noun, phrase, formal",surplus
จำนวนคนที่มาร่วมการชุมนุมเริ่มจะเบาบางลงแล้ว,jamM nuaanM khohnM theeF maaM ruaamF gaanM choomM noomM reermF jaL baoM baangM lohngM laaeoH,example sentence,The number of people joining rallies is beginning to lessen already.
จำนวนจริง,jamM nuaanM jingM,noun,"real number, rational number"
จำนวนจินตภาพ,jamM nuaanM jinM dtaL phaapF,noun,imaginary number
จำนวนเชิงซ้อน,jamM nuaanM cheerngM saawnH,noun,complex number
จำนวนเต็ม,jamM nuaanM dtemM,noun,integer
จำนวนเติม,jamM nuaanM dteermM,noun,integral
จำนวนที่น้อยกว่า,jamM nuaanM theeF naawyH gwaaL,"noun, phrase",less
