word,spell,type,meaning
อ้าว มนู มาหากาแฟกินเหมือนกันหรอคะ,aaoF maH nuuM maaM haaR gaaM faaeM ginM meuuanR ganM raawR khaH,"example sentence, colloquial","""Hey, you also came to get some coffee?"""
อาวรณ์,aaM waawnM,verb,to miss; to care about (a loss); to grieve; to bemoan
noun,protection; fence; shelter,,
อ่าวหญ่าย,aaoL yaaiL,,[alternate spelling of อ๋าวหย่าย]
อ๋าวหย่าย,aaoR yaaiL,"noun, loanword",ao dai (traditional Vietnammese dress); ao yai
อาวาส,aaM waatF,"noun, formal",[general] a dwelling
"noun, colloquial",a monastery,,
อาวุธ,aaM wootH,noun,weapon
อาวุธตามแบบ,aaM wootH dtaamM baaepL,noun,conventional weapons
อาวุธประหาร,aaM wootH bpraL haanR,noun,deadly weapon
อาวุธมหประลัย,aaM wootH maH haL bpraL laiM,noun,weapons of mass destruction
อาวุธยุทธภัณฑ์,aaM wootH yootH thaH phanM,noun,military supplies and equipment
อาวุธยุทโธปกรณ์ของกองทัพมิใช่ของเด็กเล่น ที่จะวางไว้ตรงไหนก็ได้,aaM wootH yootH tho:hM bpaL gaawnM khaawngR gaawngM thapH miH chaiF khaawngR dekL lenF theeF jaL waangM waiH dtrohngM naiR gaawF daiF,example sentence,"""Military weapons are not toys which can be left around just anywhere."""
อาวุธสงคราม,aaM wootH sohngR khraamM,noun,arms; weapons of war; military weaponry
อาวุธอันทรงพลานุภาพ,aaM wootH anM sohngM phaH laaM nooH phaapF,noun,powerful weapon
อาวุโส ,aaM wooH so:hR,"noun, formal, loanword, Pali",seniority
"adjective, formal, loanword, Pali","seniors; [usually used in Chinese novels translated into Thai — word used for addressing, such as] ""Brother,..."" or ""Friend,...""",,
adjective,[is] senior; older; of higher precedence; elderly,,
อาวุโสพรรษา,aaM wooH so:hR phanM saaR,noun,a monk's seniority based on number of years in the monkhood
อาโวคาโด ,aaM wo:hM khaaM do:hM,"loanword, English",[Thai transcription of the foreign loanword] avocado
noun,[ผลอาโวคาโด] an avocado fruit,,
อาศรม,aaM sohmR,"noun, loanword, Sanskrit",dwelling place of an ascetic or hermit
"noun, loanword, Sanskrit",school,,
"noun, loanword, Sanskrit",forest,,
อาศรมแม่ชี,aaM sohmR maaeF cheeM,noun,nunnery
อาศัย ,aaM saiR,verb,"to inhabit, live in, or dwell in a place, to reside"
verb,to depend on or rely on,,
อาศัยไหว้วาน,aaM saiR waiF waanM,verb,to request assistance; asks for help
อาศัยอยู่ ,aaM saiR yuuL,verb,to occupy; to live; to dwell at a place
อาศัยอยู่ได้,aaM saiR yuuL daiF,adjective,[is] livable; habitable
อาศัยอำนาจ,aaM saiR amM naatF,preposition,by virtue of; under the power of (a particular statute); under the authority of
อาศิรพจน์,aaM siL raH phohtH,noun,blessing
อาศิรพาท,aaM siL raH phaatF,noun,blessing
อาศิรวาท,aaM siL raH waatF,noun,blessing
อาเศียรวาท,aaM siianR raH waatF,noun,blessing
อาษาฒมาส,aaM saatL thaH maatF,proper noun,the eighth lunar month
อาสน์,aatL,noun,seat
อาสนะ,aatL saL naH,noun,raised platform serving as a seat for monks
อาสัญ,aaM sanR,verb,to die; decease; pass away; expire
อาสัย ,aaM saiR,verb,"depend on for support (e.g., on parents)"
อาสา ,aaM saaR,verb,to volunteer; to enlist
อาสาสมัคร,aaM saaR saL makL,verb,to volunteer
อาสาสมัคร,aaM saaR saL makL,"noun, phrase, formal, loanword, Pali",a volunteer
อาสาสมัครรักษาดินแดน,aaM saaR saL makL rakH saaR dinM daaenM,noun,volunteer border militia
อาสาสมัครสาธารณสุขประจำหมู่บ้าน,aaM saaR saL makL saaR thaaM raH naH sookL bpraL jamM muuL baanF,noun,Village Health Volunteers
อาสาฬหบูชา ,aaM saanR haL buuM chaaM,noun,"Asallha Puja, the observance of the Buddha's first sermon over 2,500 years ago"
อาสาฬหบูชา,aaM saaR laH haL buuM chaaM,,[alternate pronunciation of อาสาฬหบูชา ]
อาสาฬหปุรณ,aaM saanR laH haL bpooL rohnM,noun,the day Buddha was born
อาหนี,aaM neeR,noun,"anise, Pimpinella anisum"
อาหรับ,aaM rapL,proper noun,Arab
noun,[ชาวอาหรับ] an Arab person; Arab people,,
อาหลักอาเหลื่อ,aaM lakL aaM leuuaL,,[alternate spelling of อิหลักอิเหลื่อ]
อาหาร ,aaM haanR,noun,food; meal; diet
อาหาร ๑ ก้อน,aaM haanR neungL gaawnF,"noun, phrase",a piece of food
อาหาร ๑ ชิ้น,aaM haanR neungL chinH,"noun, phrase",a piece of food
อาหารกลางวัน ,aaM haanR glaangM wanM,noun,lunch
อาหารกลางวันมื้อนั้นเราหม่ำกันที่ห้องอาหารในโรงแรมสุดหรูของจังหวัด,aaM haanR glaangM wanM meuuH nanH raoM mamL ganM theeF haawngF aaM haanR naiM ro:hngM raaemM sootL ruuR khaawngR jangM watL,example sentence,"""Today for lunch we ate in the dining room of the fanciest hotel in the province."""
อาหารการกิน,aaM haanR gaanM ginM,noun,food; sustenance; provisions
อาหารคาว ,aaM haanR khaaoM,"noun, plural, phrase, formal",[formal] (prapared or cooked) food; food of the main course (usually made of meat of fish)
อาหารคาวหวาน,aaM haanR khaaoM waanR,"noun, phrase",a full meal; a meal from soup to nuts; full-course meal
อาหารค่ำ ,aaM haanR khamF,"noun, phrase",dinner; supper [see notes]
อาหารเค็มน้อย,aaM haanR khemM naawyH,noun,low salt (sodium) food
อาหารจานด่วน,aaM haanR jaanM duaanL,noun,fast food
อาหารจานหลัก ,aaM haanR jaanM lakL,noun,main course of a meal
อาหารจีน ,aaM haanR jeenM,noun,Chinese food
อาหารเจ,aaM haanR jaehM,noun,"vegetarian food, which also excludes milk, eggs, and strong-smelling vegetables"
อาหารเจ เป็นอาหารที่ปรุงขึ้นมาจากพืชผักธรรมชาติล้วน ๆ ไม่มีเนื้อสัตว์ปะปน,aaM haanR jaehM bpenM aaM haanR theeF bproongM kheunF maaM jaakL pheuutF phakL thamM maH chaatF luaanH luaanH maiF meeM neuuaH satL bpaL bpohnM,example sentence,"""'Vegetarian food' is food which is made only from natural vegetables; there is no mixing with any animal meat."""
อาหารชนิดไหนที่ผมอยากทานดันหมดเกลี้ยงไปแล้ว เหลือแต่ที่ไม่ชอบทาน,aaM haanR chaH nitH naiR theeF phohmR yaakL thaanM danM mohtL gliiangF bpaiM laaeoH leuuaR dtaaeL theeF maiF chaawpF thaanM,example sentence,"""[Isn't that always what happens?] Whatever food that I really want to eat is completely gone; all that’s left is what I don’t like."""
อาหารชุด ,aaM haanR chootH,noun,set menu
อาหารเช้า ,aaM haanR chaaoH,"noun, phrase",breakfast
อาหารแช่แข็ง ,aaM haanR chaaeF khaengR,noun,frozen food
อาหารแช่แข็งของอเมริกา รสชาติไม่ได้เรื่อง กินได้ไม่กี่ครั้ง ก็ต้องหันมากินข้าวไข่เจียว ผัดผักกินเองทั้งที่เวลาก็ไม่ค่อยจะมี,aaM haanR chaaeF khaengR khaawngR aL maehM riH gaaM rohtH chaatF maiF daiF reuuangF ginM daiF maiF geeL khrangH gaawF dtawngF hanR maaM ginM khaaoF khaiL jiaaoM phatL phakL ginM aehngM thangH theeF waehM laaM gaawF maiF khaawyF jaL meeM,example sentence,"""American frozen food has no taste whatsoever. You eat it a few times and you need to eat rice with an omelet and stir-fried vegetables to eat by yourself even though you don’t have any time to do so."""
อาหารญี่ปุ่น ,aaM haanR yeeF bpoonL,noun,Japanese food
อาหารเด็ก ,aaM haanR dekL,noun,baby food
อาหารตกแต่งพันธุกรรม,aaM haanR dtohkL dtaengL phanM thooH gamM,noun,genetically modified food
อาหารตัดต่อดัดแปรพันธุกรรม,aaM haanR dtatL dtaawL datL bpraaeM phanM thooH gamM,noun,genetically modified food
อาหารทะเล ,aaM haanR thaH laehM,noun,seafood
อาหารทะเลแช่แข็ง,aaM haanR thaH laehM chaaeF khaengR,"noun, phrase",frozen seafood
อาหารทิพย์,aaM haanR thipH,noun,ambrosia; manna; food from heaven
อาหารที่ทำจากนม,aaM haanR theeF thamM jaakL nohmM,noun,dairy products
อาหารที่นั่นจะเป็นอาหารประเภทอาหารทะเลนะครับแล้วก็อาจจะมีข้าวบ้าง,aaM haanR theeF nanF jaL bpenM aaM haanR bpraL phaehtF aaM haanR thaH laehM naH khrapH laaeoH gaawF aatL jaL meeM khaaoF baangF,example sentence,"""The food there was seafood and [some places] might have some rice too."""
อาหารที่ผู้ชายคนนั้นกินคืออะไรคะ ,aaM haanR theeF phuuF chaaiM khohnM nanH ginM kheuuM aL raiM khaH,example sentence,"""What is that man eating?"""
อาหารที่ผู้หญิงคนนั้นกินคืออะไรค่ะ ,aaM haanR theeF phuuF yingR khohnM nanH ginM kheuuM aL raiM khaF,example sentence,"""What is that woman eating?"""
อาหารที่ให้สังกะสีปานกลางได้แก่ถั่วเมล็ดแห้งและข้าวที่ขัดสีแต่น้อย,aaM haanR theeF haiF sangR gaL seeR bpaanM glaangM daiF gaaeL thuaaL maH letH haaengF laeH khaaoF theeF khatL seeR dtaaeL naawyH,example sentence,"""Foods which contains a moderate amount of zinc include dried peas and brown rice."""
อาหารเที่ยง ,aaM haanR thiiangF,"noun, phrase, formal",lunch
อาหารไทย ,aaM haanR thaiM,,Thai food
อาหารไทยรสชาติเผ็ดจัดจนฝรั่งทำเสียงซูดซาด,aaM haanR thaiM rohtH chaatF phetL jatL johnM faL rangL thamM siiangR suutF saatF,example sentence,"""Thai food is very spicy; so much so that foreigners make sounds of drawing in their breaths (when eating such hot food)."""
อาหารนี้ไม่อร่อยเลย หวานเกินพอดี ,aaM haanR neeH maiF aL raawyL leeuyM waanR geernM phaawM deeM,example sentence,"""This food is not very nice, it is too sweet."""
อาหารแบบนั้น ผมไม่ชอบ ,aaM haanR baaepL nanH phohmR maiF chaawpF,example sentence,"[spoken by a male] ""I don’t like that sort of food."""
อาหารประจำ,aaM haanR bpraL jamM,noun,regular meal
อาหารปรุงสำเร็จ,aaM haanR bproongM samR retL,noun,ready to eat food; prepared food
อาหารปักษ์ใต้ ,aaM haanR bpakL dtaaiF,"noun, plural, phrase, colloquial",the southern Thai dishes (usually extremely hot and spicy)
อาหารป่า,aaM haanR bpaaL,noun,jungle food
อาหารเป็นพิษ ,aaM haanR bpenM phitH,noun,food poisoning
อาหารแป้งทำเป็นเกล็ด ,aaM haanR bpaaengF thamM bpenM gletL,noun,cereal
อาหารฝรั่งเศสมื้อนั้นมีซุปมะเขือเทศ ปลาทอดขนมปังฝรั่งเศสและตบท้ายด้วยเหล้าไวน์,aaM haanR faL rangL saehtL meuuH nanH meeM soopH maH kheuuaR thaehtF bplaaM thaawtF khaL nohmR bpangM faL rangL saehtL laeH dtohpL thaaiH duayF laoF waiM,example sentence,"""That French meal included tomato soup, fried fish, French bread, and ended up with wine."""
อาหารพิเศษ ,aaM haanR phiH saehtL,noun,diet
อาหารมื้อนี้เป็นแรงบันดาลใจจากการฟัง ชัชชาต์ สิทธิพันธุ์รัฐมนตรีว่าการกระทรวงคมนาคม พูดเรื่องรถไฟฟ้าความเร็วสูง,aaM haanR meuuH neeH bpenM raaengM banM daanM jaiM jaakL gaanM fangM chatH chaaM sitL thiH phanM ratH thaL mohnM dtreeM waaF gaanM graL suaangM khaH maH naaM khohmM phuutF reuuangF rohtH faiM faaH khwaamM reoM suungR,example sentence,"""This meal was inspired by listening to Chatchachat Sitiphan, the Minister of Communications in his discussion of high-speed rail."""
อาหารมื้อเย็น ,aaM haanR meuuH yenM,"noun, phrase, formal",dinner
อาหารมื้อสำคัญ,aaM haanR meuuH samR khanM,noun,dinner
อาหารมื้อหนึ่ง ,aaM haanR meuuH neungL,noun,meal
อาหารเม็ด,aaM haanR metH,noun,pelletized food; dry feed [like cat food or dog food]
อาหารไม่ย่อย ,aaM haanR maiF yaawyF,noun,indigestion
อาหารเย็น ,aaM haanR yenM,"noun, phrase, formal",dinner; supper
อาหารเย็นแช่เย็น ,aaM haanR yenM chaaeF yenM,noun,frozen dinner
อาหารเย็นเสร็จแล้วยัง? ,aaM haanR yenM setL laaeoH yangM,"example sentence, colloquial","""Is dinner ready?"""
อาหารรองรัง,aaM haanR raawngM rangM,noun,provisions; pantry contents; foodstuffs
อาหารเรียกน้ำย่อย ,aaM haanR riiakF naamH yaawyF,noun,"relish, the condiment made from diced pickles"
อาหารว่าง ,aaM haanR waangF,noun,snack
อาหารสด,aaM haanR sohtL,noun,fresh food
อาหารสมอง,aaM haanR saL maawngR,"noun, phrase",food for thought
อาหารสะดวกซื้อ,aaM haanR saL duaakL seuuH,noun,convenience food
อาหารสำเร็จรูป,aaM haanR samR retL ruupF,noun,pre-packaged foods
อาหารสำเร็จรูป ข้าวแกง อาหารตามสั่งที่คนจนในเมืองกิน ล้วนแต่เป็นข้าวสวยที่หุงจากข้าวสารคุณภาพต่ำราคาถูกทั้งสิ้น,aaM haanR samR retL ruupF khaaoF gaaengM aaM haanR dtaamM sangL theeF khohnM johnM naiM meuuangM ginM luaanH dtaaeL bpenM khaaoF suayR theeF hoongR jaakL khaaoF saanR khoonM naH phaapF dtamL raaM khaaM thuukL thangH sinF,example sentence,"""Prepackaged food, rice and curry, and the fast food which the urban poor eat all involve rice prepared from low quality, inexpensive rice."""
อาหารสุนัข,aaM haanR sooL nakH,noun,dog food
อาหารเสริม,aaM haanR seermR,noun,nutritional supplement
อาหารหนัก,aaM haanR nakL,noun,big meal
อาหารหมา,aaM haanR maaR,noun,dog food
อาหารหวาน ,aaM haanR waanR,"noun, plural, phrase, formal",[formal term] sweets; desserts
อาหารเหลือ ,aaM haanR leuuaR,noun,food leftovers
อาหารแห้ง,aaM haanR haaengF,noun,dried food
อาหารอร่อยมากค่ะ ,aaM haanR aL raawyL maakF khaF,example sentence,"""This food is delicious."""
อาหารอินทรีย์,aaM haanR inM seeM,noun,organic food
อ่าโอ่,aaL o:hL,adjective,showy; flashy
อำ ,amM,verb,to lie (to someone about something in jest); to hide; to conceal; to cover up; to hush up; to silence to supress; to be possessed or given suffocating feelings (by a ghost while asleep)
อำนวยการ ,amM nuayM gaanM,verb,to direct
อำพราง,amM phraangM,,to conceal; to cover up; to hide; to keep secret; to lie; to deceive
อำนวย ,amM nuayM,verb,to give; produce
อำนวยความสะดวก,amM nuayM khwaamM saL duaakL,adjective,[is] convenient; helping to make more comfortable and convenient; time-saving
อำนวยความสะดวก,amM nuayM khwaamM saL duaakL,verb,to assist in making convenient; facilitate
อำนวยประโยชน์,amM nuayM bpraL yo:htL,verb,to benefit; bestow advantage
อำนวยประโยชน์,amM nuayM bpraL yo:htL,adjective,[is] beneficial to
อำนวยพร ,amM nuayM phaawnM,"verb, intransitive, phrase, formal, poetic, loanword, Pali",to bless or bestow a blessing
อำนาจ ,amM naatF,noun,authority; power
อำนาจกองทัพ,amM naatF gaawngM thapH,noun,military power
อำนาจเก่า,amM naatF gaoL,"noun, phrase",the former powers that be; the old order
อำนาจคือธรรม,amM naatF kheuuM thamM maH,phrase,"""Might is right."""
อำนาจเจริญ,amM naatF jaL reernM,"proper noun, geographical","Amnat Charoen, a province in northeastern Thailand with a 1995 population of 354,298 (rank 62 of 76)"
อำนาจดิบ,amM naatF dipL,noun,raw power; naked power
อำนาจดิบสามารถแก้ไขสถานการณ์ได้ง่ายและเร็ว จนทำให้เกิดการสังหารหมู่,amM naatF dipL saaR maatF gaaeF khaiR saL thaanR naH gaanM daiF ngaaiF laeH reoM johnM thamM haiF geertL gaanM sangR haanR muuL,example sentence,"""Raw power is certainly able to resolve difficult situations easily and quickly; but (the use of such power) did lead to mass murder."""
อำนาจใดใด ที่ในโลกนี้ ไม่มีความหมาย,amM naatF daiM daiM theeF naiM lo:hkF neeH maiF meeM khwaamM maaiR,example sentence,No power in the world is meaningful to us
อำนาจได้มาจากกล่องลงเสียงไม่ใช่มาจากดาบปลายปืน,amM naatF daiF maaM jaakL glaawngL lohngM siiangR maiF chaiF maaM jaakL daapL bplaaiM bpeuunM,example sentence,"""Power comes from the ballot box, not from a bayonet."""
อำนาจต่อรอง,amM naatF dtaawL raawngM,noun,bargaining power
อำนาจนำ,amM naatF namM,noun,hegemony
อำนาจนิยม,amM naatF niH yohmM,noun,government by the powerful; Militarism
อำนาจในระบบ,amM naatF naiM raH bohpL,noun,"the ""establishment"""
อำนาจบาตรใหญ่,amM naatF baatL yaiL,noun,might; oppressive power; overweening power; coercion
อำนาจเบ็ดเสร็จ,amM naatF betL setL,noun,total power; absolute power
อำนาจแบบเบ็ดเสร็จเด็ดขาด,amM naatF baaepL betL setL detL khaatL,noun,absolute power
อำนาจป่าเถื่อนคุกคามเอาชีวิตผู้คนไปทิ้งโดยยังจับมือใครดมไม่ได้,amM naatF bpaaL theuuanL khookH khaamM aoM cheeM witH phuuF khohnM bpaiM thingH dooyM yangM japL meuuM khraiM dohmM maiF daiF,example sentence,"""Savage powers have wiped away people's lives, and so far there's no way to identify the perpetrators."""
อำนาจฝ่ายต่ำ,amM naatF faaiL dtamL,"noun, poetic",forces of darkness; powers of evil
อำนาจรวมศูนย์,amM naatF ruaamM suunR,"noun, phrase",centralized power
อำนาจรัฐมาจากกระบอกปืน,amM naatF ratH maaM jaakL graL baawkL bpeuunM,example sentence,"""The power of the state comes from the barrel of a gun."""
อำนาจไร้กรอบ,amM naatF raiH graawpL,noun,unchecked power; unlimited power
อำนาจลี้ลับ,amM naatF leeH lapH,noun,secret powers; mysterious ability
อำนาจวาสนา,amM naatF waatF saL naaR,noun,destiny; fate
อำนาจวิเศษ ,amM naatF wiH saehtL,"noun, phrase, formal",power or influence exerted through เวทมนตร์ (magic)
อำนาจสิทธิขาด,amM naatF sitL thiH khaatL,noun,absolute power
อำนาจเหนือธรรมชาติ,amM naatF neuuaR thamM maH chaatF,"noun, phrase",supernatural power
อำนาจอธิปไตย,amM naatF aL thipH bpaL dtaiM,,sovereignty
อำนาจอันชอบธรรม,amM naatF anM chaawpF thamM,noun,authority; legitimate authority; legitimate use of power
อำเภอ ,amM phuuhrM,noun,district; a subdivision of a Thai province
อำเภอเมือง ,amM phuuhrM meuuangM,noun,capital city of a province
อำเภอแม่สอด,amM phuuhrM maaeF saawtL,proper noun,[อำเภอแม่สอด] Mae Sot District
อำเภอใจ,amM phuuhrM jaiM,"noun, colloquial","freedom; liberty; free will; permission; proceeding as one sees fit while ignoring the advice of
others"
อำมหิต,amM maH hitL,adjective,[is] cruel; savage; fierce; brutal; merciless; wicked
noun,[ความอำมหิต] cruelty; ruthlessness; mercilessness; savage; brutality; inhumanity; callousness,,
อำมาตย์,amM maatL,noun,government officer; councilor
noun,"the ""elite""; high-ranking civil servants",,
noun,court official,,
อำมาตยาธิปไตย,amM maaM dtaL yaaM thipH bpaL dtaiM,noun,government by bureaucracy; government by civil servants; bureaucratic polity
อำลา,amM laaM,"verb, transitive, intransitive, formal",to bid farewall; say goodbye
อ้ำอึ้ง,amF eungF,adjective,[is] speechless; stammering; hemming and hawing
อิ,iL,,"[pronunciation of the Thai short vowel, อิ ]"
อิคะเริส,iL khaH reertF,"proper noun, person, loanword, Greek",Icarus
อิเควทอเรียลกินี ,iL khwaehM thaawM riianM giL neeM,"proper noun, geographical","[ประเทศอิเควทอเรียลกินี] Equatorial Guinea, a country in Africa"
อิง ,ingM,verb,to lean back upon; to rest against; lie upon for support
adjective,[is] based on,,
proper noun,Ing [a common Thai nickname],,
อิ๋ง,ingR,onomatopoeia,[อิ๋ง ๆ] [crying sound of (e.g.) a dog in pain]
อิ๋ง ๆ,ingR ingR,onomatopoeia,[อิ๋ง ๆ] [crying sound of (e.g.) a dog in pain]
อิงมาร์,ingM maaM,"proper noun, loanword, English",Ingmar [a Swedish given name]
อิงอร,ingM aawnM,verb,to snuggle up (to); nestle with
อิงแอบ,ingM aaepL,verb,to snuggle up; nestle
อิจฉา ,itL chaaR,adjective,[is] envious; covetous
verb,[กำลังอิจฉา] is feeling envious,,
adjective,[ขี้อิจฉา] [is] envious,,
adjective,[น่าอิจฉา] [is] enviable; worth of envy; something I wish I could do too,,
อิจฉาตาร้อน ,itL chaaR dtaaM raawnH,"adjective, idiom",[is] envious; extremely jealous
อิจฉาริษยา,itL chaaR ritH saL yaaR,adjective,to envy; [is] jealous; envious
อิฉัน,iL chanR,"pronoun, formal",[used by female speakers in a formal setting] I; me; my
อิชมาเอล,itL maaM aehnM,"proper noun, loanword, English",Ismael; Ishmael [an English given name]
อิซาเบล,iL saaM baehnM,"proper noun, loanword, English",Isabel [an English given name]
อิซาเบลล์,iL saaM baehnM,"proper noun, loanword, English",Isabelle [an English given name]
อิซาเบลล่า,iL saaM baehnM laaF,"proper noun, loanword, English",Isabella [a Spanish given name]
อิฐ ,itL,noun,brick
noun,[ก้อนอิฐ] a chunk of brick,,
อิฐแดง ,itL daaengM,noun,red brick
อิฐมวลเบา,itL muaanM baoM,noun,foamed concrete block
อิฐมอญ,itL maawnM,noun,red building bricks
อิด,itL,"verb, intransitive",to be tired; to be fatigued; to be exhausted
อิดโรย ,itL rooyM,"adjective, phrase, formal",exhausted; weary; fatigued; tired; drained; worn out
อิดหนาระอาใจ,itL naaR raH aaM jaiM,adjective,[is] sick of; bored; fed up; weary; depressed
อิดออด,itL aawtL,adjective,[is] reluctant; disinclined
อิดเอื้อน,itL euuanF,adjective,[is] reluctant to say or do something
อิตถี,itL theeR,noun,female
อิตถีมายา,itL theeR maaM yaaM,"noun, formal, poetic",female illusion; female wiles and charms
อิตถีลิงค์,itL theeR lingM,noun,female gender
อิตเทรียม,itL thriiamM,,[alternate spelling of อีทเรียม]
อิตาลี ,iL dtaaM leeM,"proper noun, geographical, adjective",Italian
"proper noun, geographical",[ประเทศอิตาลี] Italy,,
อิตาเลียน,iL dtaaM liianM,adjective,Italian
อิทธิ,itL thiH,"noun, particle, formal, loanword, Pali","power; might; supernatural or paranormal power; ability, capability, competency; success, progress"
อิทธิปาฎิหาริย์,itL thiH bpaaM diL haanR,noun,miracle
อิทธิปาฏิหาริย์,itL thiH bpaaM dtiL haanR,noun,the power of miracles; magic power
อิทธิพล ,itL thiH phohnM,noun,influence; effect
อิทธิพลของดวงชะตาบ่งชัดว่า ชายราศีมังกรจะได้ดี และสร้างตัวได้เอง,itL thiH phohnM khaawngR duaangM chaH dtaaM bohngL chatH waaF chaaiM raaM seeR mangM gaawnM jaL daiF deeM laeH saangF dtuaaM daiF aehngM,example sentence,"""The horoscope clearly shows that a man born a Capricorn will prosper and will be able to make his own way in the world."""
อิทธิฤทธิ์ ,itL thiH ritH,,"might; supernatural or paranormal power, miraculous faculty"
อิทัปปัจจยตา,iL thapH bpatL jaL yaH dtaaM,"noun, loanword, Pali",conditionality
อิน,inM,"preposition, loanword, English",[Thai transcription of the foreign loanword] in
อินกริด,inM gritL,"proper noun, loanword, English",Ingrid [a Swedish given name]
อินชา,inM chaaM,loanword,[Thai transcription of the foreign loanword] In Cha'a
อินชาอัลลอฮ์,inM chaaM anM laawM,"phrase, loanword","""In Cha'a Allāh"" — ""If so wills God"""
อินซูลิน,inM suuM linM,"noun, loanword, English",[Thai transcription of the foreign loanword] insulin
อินเดีย ,inM diiaM,"proper noun, geographical, adjective",India; Indian
"proper noun, geographical",[ประเทศอินเดีย] India,,
อินเดียตะวันตก ,inM diiaM dtaL wanM dtohkL,,[general] West Indian
อินเดียเป็นเสมือนเพชรยอดมงกุฎของจักรวรรดิอังกฤษ,inM diiaM bpenM saL meuuanR phetH yaawtF mohngM gootL khaawngR jakL graL watL angM gritL,example sentence,"""India was the crown jewel of the British empire."""
อินเดียน,inM diianM,"noun, adjective, loanword, English",[Thai transcription of the foreign loanword] Indian
อินเดียนา,inM diiaM naaM,"proper noun, geographical",Indiana [state of the United States]
อินเดียนาโปลิส ,inM diiaM naaM bpo:hM litH,"proper noun, geographical","Indianapolis, the capital city of อินเดียนา (Indiana)"
อินเดียม,inM diiamM,noun,"[chemistry] Indium, In, atomic number 49"
อินโด,inM do:hM,"loanword, English",[Thai transcription of the foreign loanword] Indo-
อินโดอารายัน,inM do:hM aaM raaM yanM,"proper noun, adjective",Indo-Aryan
อินโดจีน ,inM do:hM jeenM,"proper noun, geographical",Indochina
อินโดนีเซีย ,inM do:hM neeM siiaM,"proper noun, geographical, adjective",Indonesia; Indonesian
"proper noun, geographical",[ประเทศอินโดนีเซีย] Indonesia,,
"proper noun, geographical",[เมืองอินโดนีเซีย] Indonesia,,
อินเตอร์คอม,inM dtuuhrM khaawmM,"noun, loanword, English",[Thai transcription of the foreign loanword] intercom
อินเตอร์เน็ต,inM dtuuhrM netH,,[alternate spelling of อินเทอร์เน็ต]
อินเตอร์โพล,inM dtuuhrM phlo:hM,"proper noun, loanword, English",[Thai transcription of foreign loanword] Interpol
อินเตอร์เฟซ,inM dtuuhrM faehsF,"noun, loanword, English",[Thai transcription of the foreign loanword] interface
อินเตอร์ลูคิน,inM dtuuhrM luuM khinM,"noun, loanword, English",[Thai transcription of the foreign loanword] interleukin
อินเตอร์ลูคิน ๑ ,inM dtuuhrM luuM khinM neungL,"noun, loanword, English",interleukin 1
อินทขิล,iL nohtH khinR,"noun, proper noun","[Northern dialect] Indra, Hindu deity"
อินทนนท์ ,inM thaH nohnM,"proper noun, geographical",Inthanon
อินทผลัม ,inM thaH phaL lamM,noun,"[ต้นอินทผลัม] the date palm tree, Phoenix dactylifera"
noun,[ลูกอินทผลัม] fruit of the date palm,,
อินทร์ ,inM,"noun, proper noun, person, loanword, Pali","[พระอินทร์] Indra, a Hindu deity"
"noun, proper noun, person","Indra, a Hindu deity",,
อินทราเนต,inM thaH raaM naehtF,"noun, loanword, English",[Thai transcription of foreign loan word] intranet
อินทราเน็ต,inM thraaM netH,"noun, loanword",[Thai transcription of the foreign loanword] intranet; a company's internal network
อินทราภิเษก,inM thaH raaM phiH saehkL,noun,coronation
อินทรายุธ,inM thraaM yootH,noun,Indra's weapon
อินทรี ,inM seeM,noun,[นกอินทรี] eagle
noun,"[ปลาอินทรี] seer fish, king mackerel, spotted mackerel (genus: Scomberomorus)",,
อินทรีฟ้าขาว,inM seeM faaH khaaoR,"noun, proper noun","Pale-blue Eagles (Thai nickname for Lazio, Italy, football club)"
อินทรีย์,inM seeM,"noun, formal, loanword, Pali",body and mind
"noun, formal, loanword, Pali",intelligence,,
"noun, plural, formal, loanword, Pali",living thing; organism,,
adjective,organic; containing the chemical element carbon; C,,
อินทรีย์สัมผัส,inM seeM samR phatL,"noun, phrase, formal, loanword, Pali",sense
อินทรีย,inM seeM yaH,,[alternate spelling of อินทรีย์]
อินทรียวัตถุ,inM seeM yaH watH thooL,noun,organic matter
อินทรียะ,inM seeM yaH,,[alternate spelling of อินทรีย์]
อินเทรนด์,inM thraehnM,adjective,[Thai transcription of foreign loanword] (in trend) trendy
อินเทล,inM thaehnM,"proper noun, loanword, English",Intel®
อินเทอร์เน็ต,inM thuuhrM netH,"proper noun, loanword, English",[Thai transcription of the foreign loanword] Internet; the worldwide computer network [see notes]
อินฟราเรด,inM fraaM raehtF,"adjective, loanword, English",[Thai transcription of the foreign loanword] infrared
อินฟินิตี้,inM fiH niH dteeF,"noun, loanword, English",[Thai transcription of the foreign loanword] infinity
อินโฟ,inM fo:hM,"noun, loanword, English",[Thai transcription of the foreign loanword] info; information
อินเล,inM laehM,"noun, loanword, English","[Foreign loan word ""inlay""]"
อินวอยซ์,inM waawyM,noun,[Thai transcription of foreign loanword] invoice
อินสตาแกรม,inM saL dtaaM graaemM,"proper noun, loanword, English",[Thai transcription of foreign loan word] Instagram
อินัง,iL nangM,"adjective, verb",[is] concerned with
อินังขังขอบ,iL nangM khangR khaawpL,adjective,[is] concerned with; carful with; attentive to
อิโนซิตอล,iL no:hM siH dtaawnM,noun,"inositol, an ingredient in energy drinks"
