word,spell,type,meaning
ภูมินทร์,phuuM minM,adjective,[is] royal
proper noun,Phumin [a Thai given name],,
ภูมิพลอดุลยเดช ,phuuM miH phohnM aL doonM yaH daehtL,"proper noun, person, formal, loanword, Pali","[His Majesty the King's given name] Bhumibol Adulyadej [meaning,] ""Strength of the Land (and) Incomparable Power"""
ภูมิพัฒน์,phuuM miH phatH,proper noun,Phumphat [a Thai given name]
ภูมิสารสนเทศ,phuuM miH saanR sohnR thaehtF,noun,geoinfomatics; geographic information systems
ภูมิหลัง,phuuM miH langR,noun,background
ภูมี,phuuM meeM,noun,a king
ภูแล,phuuM laaeM,noun,a variety of small pineapple
ภูวนาถ,phuuM waH naatF,noun,a king
ภูวเนตร,phuuM waH naehtF,noun,a king
ภูวไนย,phuuM waH naiM,"noun, loanword, Pali",a king
ภูเวียง,phuuM wiiangM,proper noun,"Phu Wiang, a district in the northwestern part of Khon Kaen Province, northeastern Thailand."
ภูเวียงเป็นบริเวณที่ค้นพบกระดูกไดโนเสาร์ชิ้นแรกในประเทศไทย,phuuM wiiangM bpenM baawM riH waehnM theeF khohnH phohpH graL duukL daiM no:hM saoR chinH raaekF naiM bpraL thaehtF thaiM,example sentence,"""Phu Wieng is the location in Thailand where the first fragments of dinosaur bones were discovered."""
ภูษา,phuuM saaR,"noun, poetic",garment; clothing
เภตรา ,phaehM dtraaM,"noun, poetic",boat; ship; vessel
เภท,phaehtF,"noun, formal, loanword, Pali",class; type; sort; variety; kind
"verb, intransitive, formal, loanword, Pali",to break,,
"adjective, formal, loanword, Pali",breaking; gaping; piercing,,
เภทภัย,phaehtF phaiM,noun,dangers
เภทภัย,phaehtF phaiM,noun,calamity; disaster; catastrophe
เภทุบาย,phaehM thooH baaiM,"noun, verb, intransitive, formal",a plot to divide friends
"noun, colloquial",any kind of plot; artifice; strategem; guile; deceit; wile; fraud; trick,,
verb,to plot; to pretend,,
เภรี ,phaehM reeM,"noun, poetic",drum; ceremonial or war drum
เภสัช ,phaehM satL,"noun, adjective, poetic",medicine; pertaining to medicine
noun,"seven day tonics [for monks],",,
เภสัช,phaehM satL chaH,,[alternate pronunciation of เภสัช ]
เภสัชกร ,phaehM satL chaH gaawnM,noun,chemist; druggist; pharmacist
เภสัชกรรม,phaehM satL chaH gamM,noun,pharmaceuticals; pharmacy
เภสัชวิทยา ,phaehM satL chaH witH thaH yaaM,"noun, phrase, formal, loanword, Pali",Pharmacology
เภสัชศาสตร์ ,phaehM satL chaH saatL,noun,Pharmacy
โภค,pho:hkF,verb,to eat; consume; use
โภคทรัพย์,pho:hkF khaH sapH,noun,consumable wealth; wealth; property; resource
โภคภัณฑ์,pho:hkF khaH phanM,noun,commodity; consumer goods
โภคิน,pho:hM khinM,noun,wealthy person; man of wealth; rich man
noun,consumer,,
noun,snake; serpent,,
noun,village chief,,
โภคี,pho:hM kheeM,noun,wealthy person; man of wealth; rich man
noun,snake; serpent,,
noun,village chief; village head,,
โภช,pho:htF,noun,a consumable; edible item
โภชน ,pho:hM chaH naH,"noun, poetic, Pali, Sanskrit",sustenance; food; nourishment
โภชนศาสตร์ ,pho:hM chaH naH saatL,"noun, phrase, formal",Dietics; food science
โภชนา,pho:hM chaH naaM,noun,food; nourishment
โภชนากร ,pho:hM chaH naaM gaawnM,"noun, phrase, formal, loanword, Pali",nutrituionist; dietician
โภชนาการ ,pho:hM chaH naaM gaanM,"noun, phrase, formal, loanword, Pali",nutrition; diet; โภชนศาสตร์ (dietetics)
ไภริน,phaiM rinM,noun,drum
ไภรี,phaiM reeM,,[alternate spelling of ไภริน]
